SA2 - Residence,Method of Travel to Work,Count
Bradbury - Wedderburn,Motorbike/scooter,40
Bradbury - Wedderburn,Bicycle,11
Bradbury - Wedderburn,Other,26
Bradbury - Wedderburn,"Train, bus",165
Bradbury - Wedderburn,"Train, car as driver",144
Bradbury - Wedderburn,"Train, car as passenger",54
Bradbury - Wedderburn,"Train, bicycle",3
Bradbury - Wedderburn,"Train, other",4
Bradbury - Wedderburn,"Bus, car as driver",4
Bradbury - Wedderburn,"Bus, car as passenger",10
Bradbury - Wedderburn,"Car as driver, car as passenger",22
Bradbury - Wedderburn,"Car as driver, truck",3
Bradbury - Wedderburn,"Car as driver, motorbike/scooter",4
Bradbury - Wedderburn,"Car as passenger, other",3
Bradbury - Wedderburn,"Train, bus, ferry",4
Bradbury - Wedderburn,"Train, bus, tram",3
Bradbury - Wedderburn,"Train, bus, taxi",3
Bradbury - Wedderburn,"Train, bus, car as driver",7
Bradbury - Wedderburn,"Train, bus, car as passenger",30
Bradbury - Wedderburn,"Train, car as driver, car as passenger",7
Bradbury - Wedderburn,"Bus, taxi, car as passenger",4
Bradbury - Wedderburn,Walked only,108
Bradbury - Wedderburn,Worked at home,146
Bradbury - Wedderburn,Did not go to work,752
Bradbury - Wedderburn,Not stated,133
Bradbury - Wedderburn,Not applicable,11394
Campbelltown - Woodbine,Train,841
Campbelltown - Woodbine,Bus,85
Campbelltown - Woodbine,Taxi,12
Campbelltown - Woodbine,"Car, as driver",4046
Campbelltown - Woodbine,"Car, as passenger",401
Campbelltown - Woodbine,Truck,89
Campbelltown - Woodbine,Motorbike/scooter,26
Campbelltown - Woodbine,Bicycle,19
Campbelltown - Woodbine,Other,37
Campbelltown - Woodbine,"Train, bus",98
Campbelltown - Woodbine,"Train, tram",4
Campbelltown - Woodbine,"Train, car as driver",141
Campbelltown - Woodbine,"Train, car as passenger",55
Campbelltown - Woodbine,"Train, bicycle",6
Campbelltown - Woodbine,"Train, other",3
Campbelltown - Woodbine,"Bus, car as passenger",12
Campbelltown - Woodbine,"Car as driver, car as passenger",16
Campbelltown - Woodbine,"Car as driver, truck",3
Campbelltown - Woodbine,"Car as driver, motorbike/scooter",3
Campbelltown - Woodbine,"Train, bus, taxi",7
Campbelltown - Woodbine,"Train, bus, car as driver",6
Campbelltown - Woodbine,"Train, bus, car as passenger",10
Campbelltown - Woodbine,"Train, bus, other",4
Campbelltown - Woodbine,"Train, tram, car as driver",3
Campbelltown - Woodbine,"Train, car as driver, motorbike/scooter",3
Campbelltown - Woodbine,Walked only,173
Campbelltown - Woodbine,Worked at home,114
Campbelltown - Woodbine,Did not go to work,673
Campbelltown - Woodbine,Not stated,91
Campbelltown - Woodbine,Not applicable,8762
Claymore - Eagle Vale - Raby,Train,550
Claymore - Eagle Vale - Raby,Bus,76
Claymore - Eagle Vale - Raby,Tram,4
Claymore - Eagle Vale - Raby,Taxi,10
Claymore - Eagle Vale - Raby,"Car, as driver",6255
Claymore - Eagle Vale - Raby,"Car, as passenger",571
Claymore - Eagle Vale - Raby,Truck,146
Claymore - Eagle Vale - Raby,Motorbike/scooter,50
Claymore - Eagle Vale - Raby,Bicycle,3
Claymore - Eagle Vale - Raby,Other,30
Claymore - Eagle Vale - Raby,"Train, bus",165
Claymore - Eagle Vale - Raby,"Train, ferry",3
Claymore - Eagle Vale - Raby,"Train, tram",3
Claymore - Eagle Vale - Raby,"Train, car as driver",186
Claymore - Eagle Vale - Raby,"Train, car as passenger",71
Claymore - Eagle Vale - Raby,"Train, bicycle",9
Claymore - Eagle Vale - Raby,"Bus, car as driver",3
Claymore - Eagle Vale - Raby,"Bus, car as passenger",16
Claymore - Eagle Vale - Raby,"Car as driver, car as passenger",20
Claymore - Eagle Vale - Raby,"Car as driver, truck",12
Claymore - Eagle Vale - Raby,"Car as driver, motorbike/scooter",3
Claymore - Eagle Vale - Raby,"Car as driver, other",7
Claymore - Eagle Vale - Raby,"Car as passenger, bicycle",3
Claymore - Eagle Vale - Raby,"Train, bus, ferry",4
Claymore - Eagle Vale - Raby,"Train, bus, taxi",8
Claymore - Eagle Vale - Raby,"Train, bus, car as driver",18
Claymore - Eagle Vale - Raby,"Train, bus, car as passenger",22
Claymore - Eagle Vale - Raby,"Train, car as driver, car as passenger",3
Claymore - Eagle Vale - Raby,Walked only,78
Claymore - Eagle Vale - Raby,Worked at home,177
Claymore - Eagle Vale - Raby,Did not go to work,916
Claymore - Eagle Vale - Raby,Not stated,156
Claymore - Eagle Vale - Raby,Not applicable,11430
Ingleburn - Denham Court,Train,1210
Ingleburn - Denham Court,Bus,41
Ingleburn - Denham Court,Ferry,3
Ingleburn - Denham Court,Tram,3
Ingleburn - Denham Court,Taxi,7
Ingleburn - Denham Court,"Car, as driver",4386
Ingleburn - Denham Court,"Car, as passenger",343
Ingleburn - Denham Court,Truck,99
Ingleburn - Denham Court,Motorbike/scooter,30
Ingleburn - Denham Court,Bicycle,20
Ingleburn - Denham Court,Other,32
Ingleburn - Denham Court,"Train, bus",164
Ingleburn - Denham Court,"Train, tram",4
Ingleburn - Denham Court,"Train, taxi",7
Ingleburn - Denham Court,"Train, car as driver",141
Ingleburn - Denham Court,"Train, car as passenger",66
Ingleburn - Denham Court,"Train, bicycle",11
Ingleburn - Denham Court,"Train, other",3
Ingleburn - Denham Court,"Bus, car as passenger",5
Ingleburn - Denham Court,"Car as driver, car as passenger",14
Ingleburn - Denham Court,"Car as driver, truck",4
Ingleburn - Denham Court,"Car as driver, other",3
Ingleburn - Denham Court,"Train, bus, ferry",3
Ingleburn - Denham Court,"Train, bus, tram",3
Ingleburn - Denham Court,"Train, bus, taxi",7
Ingleburn - Denham Court,"Train, bus, car as driver",10
Ingleburn - Denham Court,"Train, bus, car as passenger",8
Ingleburn - Denham Court,"Train, tram, car as driver",8
Ingleburn - Denham Court,"Train, car as driver, car as passenger",4
Ingleburn - Denham Court,Walked only,147
Ingleburn - Denham Court,Worked at home,179
Ingleburn - Denham Court,Did not go to work,608
Ingleburn - Denham Court,Not stated,121
Ingleburn - Denham Court,Not applicable,8881
Leumeah - Minto Heights,Train,718
Leumeah - Minto Heights,Bus,63
Leumeah - Minto Heights,Taxi,17
Leumeah - Minto Heights,"Car, as driver",4785
Leumeah - Minto Heights,"Car, as passenger",413
Leumeah - Minto Heights,Truck,117
Leumeah - Minto Heights,Motorbike/scooter,36
Leumeah - Minto Heights,Bicycle,6
Leumeah - Minto Heights,Other,22
Leumeah - Minto Heights,"Train, bus",125
Leumeah - Minto Heights,"Train, taxi",5
Leumeah - Minto Heights,"Train, car as driver",169
Leumeah - Minto Heights,"Train, car as passenger",59
Leumeah - Minto Heights,"Train, other",3
Leumeah - Minto Heights,"Bus, taxi",3
Leumeah - Minto Heights,"Bus, car as driver",3
Leumeah - Minto Heights,"Bus, car as passenger",9
Leumeah - Minto Heights,"Car as driver, car as passenger",9
Leumeah - Minto Heights,"Car as driver, truck",3
Leumeah - Minto Heights,"Car as driver, motorbike/scooter",4
Leumeah - Minto Heights,"Train, bus, ferry",3
Leumeah - Minto Heights,"Train, bus, taxi",3
Leumeah - Minto Heights,"Train, bus, car as driver",14
Leumeah - Minto Heights,"Train, bus, car as passenger",31
Leumeah - Minto Heights,"Train, ferry, car as driver",3
Leumeah - Minto Heights,"Train, tram, car as driver",3
Leumeah - Minto Heights,"Train, taxi, car as passenger",3
Leumeah - Minto Heights,Walked only,80
Leumeah - Minto Heights,Worked at home,174
Leumeah - Minto Heights,Did not go to work,707
Leumeah - Minto Heights,Not stated,117
Leumeah - Minto Heights,Not applicable,8260
Macquarie Fields - Glenfield,Train,1421
Macquarie Fields - Glenfield,Bus,85
Macquarie Fields - Glenfield,Taxi,20
Macquarie Fields - Glenfield,"Car, as driver",4616
Macquarie Fields - Glenfield,"Car, as passenger",478
Macquarie Fields - Glenfield,Truck,111
Macquarie Fields - Glenfield,Motorbike/scooter,29
Macquarie Fields - Glenfield,Bicycle,11
Macquarie Fields - Glenfield,Other,29
Macquarie Fields - Glenfield,"Train, bus",209
Macquarie Fields - Glenfield,"Train, tram",3
Macquarie Fields - Glenfield,"Train, taxi",8
Macquarie Fields - Glenfield,"Train, car as driver",157
Macquarie Fields - Glenfield,"Train, car as passenger",88
Macquarie Fields - Glenfield,"Train, motorbike/scooter",3
Macquarie Fields - Glenfield,"Train, bicycle",10
Macquarie Fields - Glenfield,"Train, other",3
Macquarie Fields - Glenfield,"Bus, car as driver",3
Macquarie Fields - Glenfield,"Bus, car as passenger",4
Macquarie Fields - Glenfield,"Car as driver, car as passenger",21
Macquarie Fields - Glenfield,"Car as driver, truck",3
Macquarie Fields - Glenfield,"Car as driver, motorbike/scooter",4
Macquarie Fields - Glenfield,"Car as driver, other",3
Macquarie Fields - Glenfield,"Train, bus, ferry",4
Macquarie Fields - Glenfield,"Train, bus, tram",4
Macquarie Fields - Glenfield,"Train, bus, taxi",6
Macquarie Fields - Glenfield,"Train, bus, car as driver",24
Macquarie Fields - Glenfield,"Train, bus, car as passenger",48
Macquarie Fields - Glenfield,"Train, ferry, car as driver",3
Macquarie Fields - Glenfield,"Train, tram, car as driver",3
Macquarie Fields - Glenfield,"Train, car as driver, car as passenger",3
Macquarie Fields - Glenfield,"Train, car as passenger, other",3
Macquarie Fields - Glenfield,Walked only,131
Macquarie Fields - Glenfield,Worked at home,137
Macquarie Fields - Glenfield,Did not go to work,759
Macquarie Fields - Glenfield,Not stated,169
Macquarie Fields - Glenfield,Not applicable,12295
Minto - St Andrews,Train,925
Minto - St Andrews,Bus,61
Minto - St Andrews,Taxi,16
Minto - St Andrews,"Car, as driver",4687
Minto - St Andrews,"Car, as passenger",460
Minto - St Andrews,Truck,103
Minto - St Andrews,Motorbike/scooter,33
Minto - St Andrews,Bicycle,16
Minto - St Andrews,Other,28
Minto - St Andrews,"Train, bus",148
Minto - St Andrews,"Train, tram",3
Minto - St Andrews,"Train, taxi",3
Minto - St Andrews,"Train, car as driver",135
Minto - St Andrews,"Train, car as passenger",83
Minto - St Andrews,"Train, bicycle",8
Minto - St Andrews,"Train, other",4
Minto - St Andrews,"Bus, car as passenger",10
Minto - St Andrews,"Car as driver, car as passenger",24
Minto - St Andrews,"Car as driver, truck",3
Minto - St Andrews,"Car as driver, motorbike/scooter",8
Minto - St Andrews,"Car as driver, other",3
Minto - St Andrews,"Train, bus, taxi",9
Minto - St Andrews,"Train, bus, car as driver",24
Minto - St Andrews,"Train, bus, car as passenger",26
Minto - St Andrews,"Train, bus, other",3
Minto - St Andrews,"Train, tram, car as passenger",3
Minto - St Andrews,"Train, car as driver, car as passenger",3
Minto - St Andrews,"Train, car as driver, other",4
Minto - St Andrews,Walked only,94
Minto - St Andrews,Worked at home,119
Minto - St Andrews,Did not go to work,700
Minto - St Andrews,Not stated,144
Minto - St Andrews,Not applicable,9684
Rosemeadow - Glen Alpine,Train,580
Rosemeadow - Glen Alpine,Bus,101
Rosemeadow - Glen Alpine,Tram,3
Rosemeadow - Glen Alpine,Taxi,11
Rosemeadow - Glen Alpine,"Car, as driver",5687
Rosemeadow - Glen Alpine,"Car, as passenger",607
Rosemeadow - Glen Alpine,Truck,142
Rosemeadow - Glen Alpine,Motorbike/scooter,34
Rosemeadow - Glen Alpine,Bicycle,16
Rosemeadow - Glen Alpine,Other,38
Rosemeadow - Glen Alpine,"Train, bus",194
Rosemeadow - Glen Alpine,"Train, taxi",3
Rosemeadow - Glen Alpine,"Train, car as driver",192
Rosemeadow - Glen Alpine,"Train, car as passenger",79
Rosemeadow - Glen Alpine,"Train, bicycle",9
Rosemeadow - Glen Alpine,"Train, other",8
Rosemeadow - Glen Alpine,"Bus, car as passenger",13
Rosemeadow - Glen Alpine,"Car as driver, car as passenger",37
Rosemeadow - Glen Alpine,"Car as driver, truck",4
Rosemeadow - Glen Alpine,"Car as driver, motorbike/scooter",3
Rosemeadow - Glen Alpine,"Car as passenger, truck",3
Rosemeadow - Glen Alpine,"Train, bus, taxi",3
Rosemeadow - Glen Alpine,"Train, bus, car as driver",20
Rosemeadow - Glen Alpine,"Train, bus, car as passenger",32
Rosemeadow - Glen Alpine,"Train, car as driver, car as passenger",8
Rosemeadow - Glen Alpine,"Car as driver, car as passenger, truck",4
Rosemeadow - Glen Alpine,Walked only,99
Rosemeadow - Glen Alpine,Worked at home,199
Rosemeadow - Glen Alpine,Did not go to work,872
Rosemeadow - Glen Alpine,Not stated,192
Rosemeadow - Glen Alpine,Not applicable,10962
Bargo,Train,48
Bargo,Bus,10
Bargo,Taxi,4
Bargo,"Car, as driver",1707
Bargo,"Car, as passenger",102
Bargo,Truck,82
Bargo,Motorbike/scooter,7
Bargo,Bicycle,4
Bargo,Other,21
Bargo,"Train, bus",3
Bargo,"Train, car as driver",20
Bargo,"Train, car as passenger",7
Bargo,"Car as driver, car as passenger",7
Bargo,Walked only,37
Bargo,Worked at home,124
Bargo,Did not go to work,267
Bargo,Not stated,72
Bargo,Not applicable,2863
Douglas Park - Appin,Train,77
Douglas Park - Appin,Bus,14
Douglas Park - Appin,Taxi,5
Douglas Park - Appin,"Car, as driver",2462
Douglas Park - Appin,"Car, as passenger",148
Douglas Park - Appin,Truck,123
Douglas Park - Appin,Motorbike/scooter,10
Douglas Park - Appin,Bicycle,3
Douglas Park - Appin,Other,6
Douglas Park - Appin,"Train, car as driver",63
Douglas Park - Appin,"Train, car as passenger",17
Douglas Park - Appin,"Car as driver, car as passenger",13
Douglas Park - Appin,"Train, bus, car as driver",3
Douglas Park - Appin,"Train, car as driver, car as passenger",4
Douglas Park - Appin,Walked only,57
Douglas Park - Appin,Worked at home,216
Douglas Park - Appin,Did not go to work,360
Douglas Park - Appin,Not stated,55
Douglas Park - Appin,Not applicable,3413
Picton - Tahmoor - Buxton,Train,156
Picton - Tahmoor - Buxton,Bus,20
Picton - Tahmoor - Buxton,Taxi,9
Picton - Tahmoor - Buxton,"Car, as driver",4912
Picton - Tahmoor - Buxton,"Car, as passenger",351
Picton - Tahmoor - Buxton,Truck,175
Picton - Tahmoor - Buxton,Motorbike/scooter,32
Picton - Tahmoor - Buxton,Bicycle,15
Picton - Tahmoor - Buxton,Other,35
Picton - Tahmoor - Buxton,"Train, bus",13
Picton - Tahmoor - Buxton,"Train, car as driver",95
Picton - Tahmoor - Buxton,"Train, car as passenger",20
Picton - Tahmoor - Buxton,"Car as driver, car as passenger",19
Picton - Tahmoor - Buxton,"Car as driver, truck",7
Picton - Tahmoor - Buxton,"Car as driver, motorbike/scooter",3
Picton - Tahmoor - Buxton,"Car as driver, bicycle",3
Picton - Tahmoor - Buxton,"Car as passenger, other",3
Picton - Tahmoor - Buxton,"Train, bus, car as driver",6
Picton - Tahmoor - Buxton,"Train, bus, car as passenger",3
Picton - Tahmoor - Buxton,Walked only,127
Picton - Tahmoor - Buxton,Worked at home,294
Picton - Tahmoor - Buxton,Did not go to work,747
Picton - Tahmoor - Buxton,Not stated,123
Picton - Tahmoor - Buxton,Not applicable,8198
The Oaks - Oakdale,Train,33
The Oaks - Oakdale,Bus,16
The Oaks - Oakdale,"Car, as driver",2980
The Oaks - Oakdale,"Car, as passenger",166
The Oaks - Oakdale,Truck,139
The Oaks - Oakdale,Motorbike/scooter,24
The Oaks - Oakdale,Other,17
The Oaks - Oakdale,"Train, bus",3
The Oaks - Oakdale,"Train, car as driver",61
The Oaks - Oakdale,"Train, car as passenger",5
The Oaks - Oakdale,"Bus, car as passenger",14
The Oaks - Oakdale,"Car as driver, car as passenger",14
The Oaks - Oakdale,"Car as driver, truck",5
The Oaks - Oakdale,"Car as driver, motorbike/scooter",3
The Oaks - Oakdale,"Train, bus, car as passenger",8
The Oaks - Oakdale,"Train, car as driver, car as passenger",3
The Oaks - Oakdale,Walked only,73
The Oaks - Oakdale,Worked at home,300
The Oaks - Oakdale,Did not go to work,398
The Oaks - Oakdale,Not stated,72
The Oaks - Oakdale,Not applicable,4219
Blackheath - Megalong Valley,Train,125
Blackheath - Megalong Valley,Bus,12
Blackheath - Megalong Valley,Taxi,3
Blackheath - Megalong Valley,"Car, as driver",1160
Blackheath - Megalong Valley,"Car, as passenger",78
Blackheath - Megalong Valley,Truck,24
Blackheath - Megalong Valley,Motorbike/scooter,9
Blackheath - Megalong Valley,Bicycle,9
Blackheath - Megalong Valley,Other,11
Blackheath - Megalong Valley,"Train, bus",17
Blackheath - Megalong Valley,"Train, car as driver",15
Blackheath - Megalong Valley,"Train, car as passenger",10
Blackheath - Megalong Valley,"Train, bicycle",9
Blackheath - Megalong Valley,"Car as driver, car as passenger",3
Blackheath - Megalong Valley,"Train, bus, taxi",4
Blackheath - Megalong Valley,Walked only,82
Blackheath - Megalong Valley,Worked at home,198
Blackheath - Megalong Valley,Did not go to work,344
Blackheath - Megalong Valley,Not stated,29
Blackheath - Megalong Valley,Not applicable,3313
Blaxland - Warrimoo - Lapstone,Train,853
Blaxland - Warrimoo - Lapstone,Bus,22
Blaxland - Warrimoo - Lapstone,Tram,3
Blaxland - Warrimoo - Lapstone,Taxi,8
Blaxland - Warrimoo - Lapstone,"Car, as driver",5804
Blaxland - Warrimoo - Lapstone,"Car, as passenger",368
Blaxland - Warrimoo - Lapstone,Truck,93
Blaxland - Warrimoo - Lapstone,Motorbike/scooter,44
Blaxland - Warrimoo - Lapstone,Bicycle,43
Blaxland - Warrimoo - Lapstone,Other,35
Blaxland - Warrimoo - Lapstone,"Train, bus",77
Blaxland - Warrimoo - Lapstone,"Train, tram",4
Blaxland - Warrimoo - Lapstone,"Train, taxi",4
Blaxland - Warrimoo - Lapstone,"Train, car as driver",164
Blaxland - Warrimoo - Lapstone,"Train, car as passenger",46
Blaxland - Warrimoo - Lapstone,"Train, bicycle",16
Blaxland - Warrimoo - Lapstone,"Train, other",9
Blaxland - Warrimoo - Lapstone,"Bus, car as driver",3
Blaxland - Warrimoo - Lapstone,"Tram, car as driver",3
Blaxland - Warrimoo - Lapstone,"Car as driver, car as passenger",22
Blaxland - Warrimoo - Lapstone,"Car as driver, truck",6
Blaxland - Warrimoo - Lapstone,"Car as driver, motorbike/scooter",6
Blaxland - Warrimoo - Lapstone,"Car as driver, other",4
Blaxland - Warrimoo - Lapstone,"Train, bus, car as driver",21
Blaxland - Warrimoo - Lapstone,"Train, bus, car as passenger",5
Blaxland - Warrimoo - Lapstone,"Train, tram, car as driver",5
Blaxland - Warrimoo - Lapstone,"Train, car as driver, car as passenger",4
Blaxland - Warrimoo - Lapstone,"Train, car as driver, other",4
Blaxland - Warrimoo - Lapstone,"Taxi, car as driver, other",3
Blaxland - Warrimoo - Lapstone,"Car as driver, car as passenger, other",3
Blaxland - Warrimoo - Lapstone,Walked only,144
Blaxland - Warrimoo - Lapstone,Worked at home,470
Blaxland - Warrimoo - Lapstone,Did not go to work,1136
Blaxland - Warrimoo - Lapstone,Not stated,129
Blaxland - Warrimoo - Lapstone,Not applicable,8937
Blue Mountains - North,"Car, as driver",4
Blue Mountains - North,Walked only,3
Blue Mountains - North,Worked at home,3
Blue Mountains - North,Not applicable,16
Katoomba - Leura,Train,319
Katoomba - Leura,Bus,29
Katoomba - Leura,Ferry,3
Katoomba - Leura,Tram,3
Katoomba - Leura,Taxi,36
Katoomba - Leura,"Car, as driver",2654
Katoomba - Leura,"Car, as passenger",272
Katoomba - Leura,Truck,55
Katoomba - Leura,Motorbike/scooter,25
Katoomba - Leura,Bicycle,23
Katoomba - Leura,Other,36
Katoomba - Leura,"Train, bus",26
Katoomba - Leura,"Train, car as driver",38
Katoomba - Leura,"Train, car as passenger",25
Katoomba - Leura,"Train, bicycle",5
Katoomba - Leura,"Train, other",4
Katoomba - Leura,"Bus, taxi",4
Katoomba - Leura,"Car as driver, car as passenger",12
Katoomba - Leura,"Car as driver, bicycle",3
Katoomba - Leura,"Car as passenger, other",3
Katoomba - Leura,"Train, bus, taxi",7
Katoomba - Leura,"Train, bus, car as driver",5
Katoomba - Leura,"Train, bus, car as passenger",6
Katoomba - Leura,"Train, taxi, car as passenger",3
Katoomba - Leura,Walked only,374
Katoomba - Leura,Worked at home,490
Katoomba - Leura,Did not go to work,700
Katoomba - Leura,Not stated,77
Katoomba - Leura,Not applicable,7671
Lawson - Hazelbrook - Linden,Train,494
Lawson - Hazelbrook - Linden,Bus,13
Lawson - Hazelbrook - Linden,Taxi,9
Lawson - Hazelbrook - Linden,"Car, as driver",3049
Lawson - Hazelbrook - Linden,"Car, as passenger",206
Lawson - Hazelbrook - Linden,Truck,68
Lawson - Hazelbrook - Linden,Motorbike/scooter,35
Lawson - Hazelbrook - Linden,Bicycle,13
Lawson - Hazelbrook - Linden,Other,19
Lawson - Hazelbrook - Linden,"Train, bus",35
Lawson - Hazelbrook - Linden,"Train, tram",4
Lawson - Hazelbrook - Linden,"Train, taxi",5
Lawson - Hazelbrook - Linden,"Train, car as driver",72
Lawson - Hazelbrook - Linden,"Train, car as passenger",32
Lawson - Hazelbrook - Linden,"Train, motorbike/scooter",4
Lawson - Hazelbrook - Linden,"Train, bicycle",5
Lawson - Hazelbrook - Linden,"Train, other",3
Lawson - Hazelbrook - Linden,"Car as driver, car as passenger",12
Lawson - Hazelbrook - Linden,"Car as driver, motorbike/scooter",8
Lawson - Hazelbrook - Linden,"Train, bus, car as driver",7
Lawson - Hazelbrook - Linden,"Train, bus, car as passenger",5
Lawson - Hazelbrook - Linden,Walked only,64
Lawson - Hazelbrook - Linden,Worked at home,296
Lawson - Hazelbrook - Linden,Did not go to work,744
Lawson - Hazelbrook - Linden,Not stated,46
Lawson - Hazelbrook - Linden,Not applicable,5822
Springwood - Winmalee,Train,737
Springwood - Winmalee,Bus,29
Springwood - Winmalee,Tram,3
Springwood - Winmalee,Taxi,18
Springwood - Winmalee,"Car, as driver",6731
Springwood - Winmalee,"Car, as passenger",426
Springwood - Winmalee,Truck,112
Springwood - Winmalee,Motorbike/scooter,40
Springwood - Winmalee,Bicycle,35
Springwood - Winmalee,Other,33
Springwood - Winmalee,"Train, bus",76
Springwood - Winmalee,"Train, taxi",3
Springwood - Winmalee,"Train, car as driver",264
Springwood - Winmalee,"Train, car as passenger",58
Springwood - Winmalee,"Train, bicycle",28
Springwood - Winmalee,"Train, other",3
Springwood - Winmalee,"Bus, car as passenger",3
Springwood - Winmalee,"Taxi, car as driver",3
Springwood - Winmalee,"Car as driver, car as passenger",29
Springwood - Winmalee,"Car as driver, truck",10
Springwood - Winmalee,"Car as driver, motorbike/scooter",4
Springwood - Winmalee,"Car as driver, other",6
Springwood - Winmalee,"Train, bus, taxi",3
Springwood - Winmalee,"Train, bus, car as driver",25
Springwood - Winmalee,"Train, bus, car as passenger",8
Springwood - Winmalee,"Train, tram, car as driver",4
Springwood - Winmalee,"Train, car as driver, car as passenger",3
Springwood - Winmalee,"Train, car as passenger, bicycle",3
Springwood - Winmalee,Walked only,189
Springwood - Winmalee,Worked at home,516
Springwood - Winmalee,Did not go to work,1347
Springwood - Winmalee,Not stated,140
Springwood - Winmalee,Not applicable,10868
Wentworth Falls,Train,142
Wentworth Falls,Bus,10
Wentworth Falls,Taxi,5
Wentworth Falls,"Car, as driver",1336
Wentworth Falls,"Car, as passenger",110
Wentworth Falls,Truck,27
Wentworth Falls,Motorbike/scooter,14
Wentworth Falls,Other,17
Wentworth Falls,"Train, bus",13
Wentworth Falls,"Train, car as driver",32
Wentworth Falls,"Train, car as passenger",9
Wentworth Falls,"Train, bicycle",9
Wentworth Falls,"Train, other",3
Wentworth Falls,"Car as driver, car as passenger",10
Wentworth Falls,"Train, bus, taxi",4
Wentworth Falls,"Train, bus, car as driver",3
Wentworth Falls,Walked only,61
Wentworth Falls,Worked at home,232
Wentworth Falls,Did not go to work,316
Wentworth Falls,Not stated,32
Wentworth Falls,Not applicable,3533
Blue Mountains - South,Not applicable,9
Cambridge Park,Train,418
Cambridge Park,Bus,69
Cambridge Park,Taxi,13
Cambridge Park,"Car, as driver",5233
Cambridge Park,"Car, as passenger",434
Cambridge Park,Truck,151
Cambridge Park,Motorbike/scooter,46
Cambridge Park,Bicycle,28
Cambridge Park,Other,20
Cambridge Park,"Train, bus",79
Cambridge Park,"Train, car as driver",133
Cambridge Park,"Train, car as passenger",40
Cambridge Park,"Train, other",3
Cambridge Park,"Bus, car as driver",4
Cambridge Park,"Bus, car as passenger",15
Cambridge Park,"Taxi, car as passenger",3
Cambridge Park,"Car as driver, car as passenger",15
Cambridge Park,"Car as driver, truck",6
Cambridge Park,"Car as passenger, truck",4
Cambridge Park,"Train, bus, car as driver",10
Cambridge Park,"Train, bus, car as passenger",13
Cambridge Park,"Train, car as driver, car as passenger",3
Cambridge Park,"Train, car as passenger, other",3
Cambridge Park,Walked only,98
Cambridge Park,Worked at home,127
Cambridge Park,Did not go to work,692
Cambridge Park,Not stated,102
Cambridge Park,Not applicable,7335
Castlereagh - Cranebrook,Train,318
Castlereagh - Cranebrook,Bus,73
Castlereagh - Cranebrook,Tram,7
Castlereagh - Cranebrook,Taxi,12
Castlereagh - Cranebrook,"Car, as driver",5585
Castlereagh - Cranebrook,"Car, as passenger",430
Castlereagh - Cranebrook,Truck,231
Castlereagh - Cranebrook,Motorbike/scooter,44
Castlereagh - Cranebrook,Bicycle,16
Castlereagh - Cranebrook,Other,46
Castlereagh - Cranebrook,"Train, bus",91
Castlereagh - Cranebrook,"Train, car as driver",191
Castlereagh - Cranebrook,"Train, car as passenger",39
Castlereagh - Cranebrook,"Train, bicycle",5
Castlereagh - Cranebrook,"Bus, car as passenger",8
Castlereagh - Cranebrook,"Car as driver, car as passenger",17
Castlereagh - Cranebrook,"Car as driver, truck",8
Castlereagh - Cranebrook,"Car as driver, motorbike/scooter",3
Castlereagh - Cranebrook,"Car as driver, bicycle",4
Castlereagh - Cranebrook,"Car as passenger, truck",3
Castlereagh - Cranebrook,"Train, bus, ferry",3
Castlereagh - Cranebrook,"Train, bus, taxi",3
Castlereagh - Cranebrook,"Train, bus, car as driver",23
Castlereagh - Cranebrook,"Train, bus, car as passenger",21
Castlereagh - Cranebrook,"Train, tram, car as driver",3
Castlereagh - Cranebrook,"Train, car as driver, car as passenger",3
Castlereagh - Cranebrook,"Train, car as driver, other",3
Castlereagh - Cranebrook,Walked only,84
Castlereagh - Cranebrook,Worked at home,331
Castlereagh - Cranebrook,Did not go to work,918
Castlereagh - Cranebrook,Not stated,155
Castlereagh - Cranebrook,Not applicable,8672
Emu Plains - Leonay,Train,462
Emu Plains - Leonay,Bus,33
Emu Plains - Leonay,Taxi,3
Emu Plains - Leonay,"Car, as driver",4446
Emu Plains - Leonay,"Car, as passenger",340
Emu Plains - Leonay,Truck,108
Emu Plains - Leonay,Motorbike/scooter,34
Emu Plains - Leonay,Bicycle,37
Emu Plains - Leonay,Other,25
Emu Plains - Leonay,"Train, bus",51
Emu Plains - Leonay,"Train, car as driver",115
Emu Plains - Leonay,"Train, car as passenger",34
Emu Plains - Leonay,"Train, bicycle",6
Emu Plains - Leonay,"Bus, car as passenger",3
Emu Plains - Leonay,"Car as driver, car as passenger",12
Emu Plains - Leonay,"Car as driver, truck",9
Emu Plains - Leonay,"Car as driver, motorbike/scooter",3
Emu Plains - Leonay,"Car as driver, other",3
Emu Plains - Leonay,"Train, bus, taxi",4
Emu Plains - Leonay,"Train, bus, car as driver",6
Emu Plains - Leonay,"Train, bus, car as passenger",16
Emu Plains - Leonay,"Train, car as driver, other",3
Emu Plains - Leonay,Walked only,87
Emu Plains - Leonay,Worked at home,226
Emu Plains - Leonay,Did not go to work,723
Emu Plains - Leonay,Not stated,107
Emu Plains - Leonay,Not applicable,6962
Glenmore Park - Regentville,Train,420
Glenmore Park - Regentville,Bus,81
Glenmore Park - Regentville,Taxi,12
Glenmore Park - Regentville,"Car, as driver",7803
Glenmore Park - Regentville,"Car, as passenger",585
