SA2 - Residence,SA2 - Work place,Count
Young Surrounds,Queanbeyan,3
Young Surrounds,Queanbeyan - East,3
Young Surrounds,Queanbeyan Surrounds,4
Young Surrounds,Goulburn,11
Young Surrounds,Goulburn Surrounds,3
Young Surrounds,Yass,50
Young Surrounds,Yass Surrounds,70
Young Surrounds,Young,624
Young Surrounds,Young Surrounds,1846
Young Surrounds,Condobolin,4
Young Surrounds,Cowra,79
Young Surrounds,Cowra Surrounds,15
Young Surrounds,Forbes,5
Young Surrounds,Grenfell,20
Young Surrounds,Parkes Surrounds,3
Young Surrounds,West Wyalong,4
Young Surrounds,Mudgee Surrounds - West,5
Young Surrounds,Orange,5
Young Surrounds,Unanderra - Mount Kembla,5
Young Surrounds,Quirindi,6
Young Surrounds,Tumbarumba,4
Young Surrounds,Tumut,3
Young Surrounds,Cootamundra,74
Young Surrounds,Gundagai,4
Young Surrounds,Junee,11
Young Surrounds,Temora,9
Young Surrounds,Wagga Wagga - East,3
Young Surrounds,Wagga Wagga - West,3
Young Surrounds,Sydney (North) - Millers Point,6
Young Surrounds,Bondi Beach - North Bondi,5
Young Surrounds,POW No Fixed Address (NSW),211
Avoca Beach - Copacabana,Jindabyne - Berridale,5
Avoca Beach - Copacabana,Avoca Beach - Copacabana,860
Avoca Beach - Copacabana,Box Head - MacMasters Beach,40
Avoca Beach - Copacabana,Calga - Kulnura,69
Avoca Beach - Copacabana,Erina - Green Point,363
Avoca Beach - Copacabana,Gosford - Springfield,499
Avoca Beach - Copacabana,Kariong,30
Avoca Beach - Copacabana,Kincumber - Picketts Valley,190
Avoca Beach - Copacabana,Narara,13
Avoca Beach - Copacabana,Niagara Park - Lisarow,40
Avoca Beach - Copacabana,Point Clare - Koolewong,11
Avoca Beach - Copacabana,Saratoga - Davistown,11
Avoca Beach - Copacabana,Terrigal - North Avoca,136
Avoca Beach - Copacabana,Umina - Booker Bay - Patonga,54
Avoca Beach - Copacabana,Wamberal - Forresters Beach,36
Avoca Beach - Copacabana,Woy Woy - Blackwall,75
Avoca Beach - Copacabana,Wyoming,26
Avoca Beach - Copacabana,Bateau Bay - Killarney Vale,22
Avoca Beach - Copacabana,Chittaway Bay - Tumbi Umbi,34
Avoca Beach - Copacabana,Gorokan - Kanwal - Charmhaven,12
Avoca Beach - Copacabana,Jilliby - Yarramalong,3
Avoca Beach - Copacabana,Ourimbah - Fountaindale,38
Avoca Beach - Copacabana,The Entrance,19
Avoca Beach - Copacabana,Toukley - Norah Head,11
Avoca Beach - Copacabana,Tuggerah - Kangy Angy,73
Avoca Beach - Copacabana,Warnervale - Wadalba,32
Avoca Beach - Copacabana,Wyong,31
Avoca Beach - Copacabana,Condobolin,3
Avoca Beach - Copacabana,Branxton - Greta - Pokolbin,5
Avoca Beach - Copacabana,Charlestown - Dudley,4
Avoca Beach - Copacabana,Swansea - Caves Beach,3
Avoca Beach - Copacabana,Edgeworth - Cameron Park,3
Avoca Beach - Copacabana,Morisset - Cooranbong,8
Avoca Beach - Copacabana,Hamilton - Broadmeadow,4
Avoca Beach - Copacabana,Newcastle - Cooks Hill,10
Avoca Beach - Copacabana,Shortland - Jesmond,3
Avoca Beach - Copacabana,Byron Bay,5
Avoca Beach - Copacabana,Baulkham Hills (West) - Bella Vista,14
Avoca Beach - Copacabana,Castle Hill - Central,4
Avoca Beach - Copacabana,Bilpin - Colo - St Albans,3
Avoca Beach - Copacabana,Pitt Town - McGraths Hill,4
Avoca Beach - Copacabana,Lalor Park - Kings Langley,3
Avoca Beach - Copacabana,Blacktown - West,3
Avoca Beach - Copacabana,Prospect Reservoir,6
Avoca Beach - Copacabana,Sydney Airport,7
Avoca Beach - Copacabana,Mascot,3
Avoca Beach - Copacabana,Darlinghurst,4
Avoca Beach - Copacabana,Erskineville - Alexandria,12
Avoca Beach - Copacabana,Potts Point - Woolloomooloo,10
Avoca Beach - Copacabana,Surry Hills,30
Avoca Beach - Copacabana,Camperdown - Darlington,4
Avoca Beach - Copacabana,Chippendale,3
Avoca Beach - Copacabana,Newtown (NSW),4
Avoca Beach - Copacabana,Pyrmont,8
Avoca Beach - Copacabana,Redfern,9
Avoca Beach - Copacabana,Sydney (North) - Millers Point,135
Avoca Beach - Copacabana,Sydney (South) - Haymarket,26
Avoca Beach - Copacabana,Ultimo,5
Avoca Beach - Copacabana,Paddington - Moore Park,12
Avoca Beach - Copacabana,Rose Bay - Vaucluse - Watsons Bay,9
Avoca Beach - Copacabana,Woollahra,3
Avoca Beach - Copacabana,Kensington (NSW),6
Avoca Beach - Copacabana,Bankstown - South,6
Avoca Beach - Copacabana,Kogarah,3
Avoca Beach - Copacabana,Rhodes,3
Avoca Beach - Copacabana,Balmain,4
Avoca Beach - Copacabana,Homebush,4
Avoca Beach - Copacabana,Strathfield South,5
Avoca Beach - Copacabana,St Leonards - Naremburn,38
Avoca Beach - Copacabana,Chatswood - East,6
Avoca Beach - Copacabana,Lane Cove,6
Avoca Beach - Copacabana,Asquith - Mount Colah,16
Avoca Beach - Copacabana,Berowra - Brooklyn - Cowan,4
Avoca Beach - Copacabana,Normanhurst - Thornleigh - Westleigh,6
Avoca Beach - Copacabana,Hornsby - East,12
Avoca Beach - Copacabana,Hornsby - West,7
Avoca Beach - Copacabana,Wahroonga (West) - Waitara,4
Avoca Beach - Copacabana,Pymble,5
Avoca Beach - Copacabana,Wahroonga (East) - Warrawee,12
Avoca Beach - Copacabana,Crows Nest - Waverton,5
Avoca Beach - Copacabana,North Sydney - Lavender Bay,39
Avoca Beach - Copacabana,Mosman - South,4
Avoca Beach - Copacabana,Manly - Fairlight,3
Avoca Beach - Copacabana,Forestville - Killarney Heights,3
Avoca Beach - Copacabana,Freshwater - Brookvale,3
Avoca Beach - Copacabana,Terrey Hills - Duffys Forest,4
Avoca Beach - Copacabana,Belrose,4
Avoca Beach - Copacabana,Frenchs Forest - Oxford Falls,7
Avoca Beach - Copacabana,Camden - Ellis Lane,4
Avoca Beach - Copacabana,Mulgoa - Luddenham - Orchard Hills,9
Avoca Beach - Copacabana,Penrith,5
Avoca Beach - Copacabana,Richmond - Clarendon,4
Avoca Beach - Copacabana,Erskine Park,3
Avoca Beach - Copacabana,Lidcombe,3
Avoca Beach - Copacabana,Silverwater - Newington,3
Avoca Beach - Copacabana,Wentworth Point - Sydney Olympic Park,5
Avoca Beach - Copacabana,Ermington - Rydalmere,9
Avoca Beach - Copacabana,North Parramatta,4
Avoca Beach - Copacabana,Parramatta - North,16
Avoca Beach - Copacabana,Rosehill - Harris Park,6
Avoca Beach - Copacabana,Pennant Hills - Cheltenham,7
Avoca Beach - Copacabana,Gladesville - Huntleys Point,3
Avoca Beach - Copacabana,Macquarie Park - Marsfield,24
Avoca Beach - Copacabana,Eastwood,5
Avoca Beach - Copacabana,POW No Fixed Address (NSW),191
Box Head - MacMasters Beach,Jindabyne - Berridale,4
Box Head - MacMasters Beach,Avoca Beach - Copacabana,25
Box Head - MacMasters Beach,Box Head - MacMasters Beach,1078
Box Head - MacMasters Beach,Calga - Kulnura,104
Box Head - MacMasters Beach,Erina - Green Point,271
Box Head - MacMasters Beach,Gosford - Springfield,561
Box Head - MacMasters Beach,Kariong,27
Box Head - MacMasters Beach,Kincumber - Picketts Valley,260
Box Head - MacMasters Beach,Narara,8
Box Head - MacMasters Beach,Niagara Park - Lisarow,29
Box Head - MacMasters Beach,Point Clare - Koolewong,23
Box Head - MacMasters Beach,Saratoga - Davistown,27
Box Head - MacMasters Beach,Terrigal - North Avoca,80
Box Head - MacMasters Beach,Umina - Booker Bay - Patonga,201
Box Head - MacMasters Beach,Wamberal - Forresters Beach,24
Box Head - MacMasters Beach,Woy Woy - Blackwall,276
Box Head - MacMasters Beach,Wyoming,42
Box Head - MacMasters Beach,Bateau Bay - Killarney Vale,16
Box Head - MacMasters Beach,Chittaway Bay - Tumbi Umbi,39
Box Head - MacMasters Beach,Gorokan - Kanwal - Charmhaven,13
Box Head - MacMasters Beach,Lake Munmorah - Mannering Park,3
Box Head - MacMasters Beach,Ourimbah - Fountaindale,30
Box Head - MacMasters Beach,The Entrance,13
Box Head - MacMasters Beach,Toukley - Norah Head,6
Box Head - MacMasters Beach,Tuggerah - Kangy Angy,57
Box Head - MacMasters Beach,Warnervale - Wadalba,29
Box Head - MacMasters Beach,Wyong,43
Box Head - MacMasters Beach,Lithgow Surrounds,3
Box Head - MacMasters Beach,Orange Surrounds,3
Box Head - MacMasters Beach,Dubbo - East,3
Box Head - MacMasters Beach,Branxton - Greta - Pokolbin,4
Box Head - MacMasters Beach,Cessnock Surrounds,3
Box Head - MacMasters Beach,Kempsey,3
Box Head - MacMasters Beach,Charlestown - Dudley,4
Box Head - MacMasters Beach,Glendale - Cardiff - Hillsborough,3
Box Head - MacMasters Beach,Bonnells Bay - Silverwater,4
Box Head - MacMasters Beach,Morisset - Cooranbong,9
Box Head - MacMasters Beach,Beresfield - Hexham,5
Box Head - MacMasters Beach,Hamilton - Broadmeadow,5
Box Head - MacMasters Beach,Newcastle - Cooks Hill,8
Box Head - MacMasters Beach,Shortland - Jesmond,4
Box Head - MacMasters Beach,Wickham - Carrington - Tighes Hill,4
Box Head - MacMasters Beach,Lismore Surrounds,4
Box Head - MacMasters Beach,Robertson - Fitzroy Falls,6
Box Head - MacMasters Beach,Baulkham Hills (West) - Bella Vista,11
Box Head - MacMasters Beach,Castle Hill - Central,3
Box Head - MacMasters Beach,Castle Hill - North,4
Box Head - MacMasters Beach,Galston - Laughtondale,4
Box Head - MacMasters Beach,Blacktown (East) - Kings Park,4
Box Head - MacMasters Beach,Lalor Park - Kings Langley,5
Box Head - MacMasters Beach,Riverstone,3
Box Head - MacMasters Beach,Mount Druitt - Whalan,3
Box Head - MacMasters Beach,Port Botany Industrial,3
Box Head - MacMasters Beach,Sydney Airport,4
Box Head - MacMasters Beach,Mascot,10
Box Head - MacMasters Beach,Marrickville - North,5
Box Head - MacMasters Beach,Darlinghurst,8
Box Head - MacMasters Beach,Erskineville - Alexandria,8
Box Head - MacMasters Beach,Glebe - Forest Lodge,3
Box Head - MacMasters Beach,Potts Point - Woolloomooloo,8
Box Head - MacMasters Beach,Surry Hills,30
Box Head - MacMasters Beach,Camperdown - Darlington,13
Box Head - MacMasters Beach,Chippendale,4
Box Head - MacMasters Beach,Pyrmont,16
Box Head - MacMasters Beach,Redfern,25
Box Head - MacMasters Beach,Sydney (North) - Millers Point,197
Box Head - MacMasters Beach,Sydney (South) - Haymarket,37
Box Head - MacMasters Beach,Ultimo,12
Box Head - MacMasters Beach,Bondi Junction - Waverly,4
Box Head - MacMasters Beach,Paddington - Moore Park,6
Box Head - MacMasters Beach,Double Bay - Darling Point,5
Box Head - MacMasters Beach,Randwick - South,3
Box Head - MacMasters Beach,Condell Park,4
Box Head - MacMasters Beach,Bankstown - South,4
Box Head - MacMasters Beach,Earlwood,3
Box Head - MacMasters Beach,Concord - Mortlake - Cabarita,4
Box Head - MacMasters Beach,Rhodes,8
Box Head - MacMasters Beach,Lilyfield - Rozelle,4
Box Head - MacMasters Beach,Annandale (NSW),3
Box Head - MacMasters Beach,Haberfield - Summer Hill,5
Box Head - MacMasters Beach,Homebush,5
Box Head - MacMasters Beach,Ashfield - South,5
Box Head - MacMasters Beach,Burwood (NSW),4
Box Head - MacMasters Beach,Chatswood (West) - Lane Cove North,3
Box Head - MacMasters Beach,St Leonards - Naremburn,35
Box Head - MacMasters Beach,Chatswood - East,32
Box Head - MacMasters Beach,Greenwich - Riverview,7
Box Head - MacMasters Beach,Lane Cove,8
Box Head - MacMasters Beach,Asquith - Mount Colah,17
Box Head - MacMasters Beach,Normanhurst - Thornleigh - Westleigh,14
Box Head - MacMasters Beach,Hornsby - East,41
Box Head - MacMasters Beach,Hornsby - West,17
Box Head - MacMasters Beach,Wahroonga (West) - Waitara,3
Box Head - MacMasters Beach,Gordon - Killara,17
Box Head - MacMasters Beach,Pymble,14
Box Head - MacMasters Beach,Turramurra,18
Box Head - MacMasters Beach,Wahroonga (East) - Warrawee,8
Box Head - MacMasters Beach,Crows Nest - Waverton,9
Box Head - MacMasters Beach,Neutral Bay - Kirribilli,9
Box Head - MacMasters Beach,North Sydney - Lavender Bay,67
Box Head - MacMasters Beach,Mosman - North,4
Box Head - MacMasters Beach,Mosman - South,3
Box Head - MacMasters Beach,Avalon - Palm Beach,9
Box Head - MacMasters Beach,Mona Vale - Warriewood (North),11
Box Head - MacMasters Beach,Freshwater - Brookvale,9
Box Head - MacMasters Beach,Terrey Hills - Duffys Forest,4
Box Head - MacMasters Beach,Belrose,4
Box Head - MacMasters Beach,Frenchs Forest - Oxford Falls,3
Box Head - MacMasters Beach,Kingswood - Werrington,3
Box Head - MacMasters Beach,Penrith,3
Box Head - MacMasters Beach,Erskine Park,3
Box Head - MacMasters Beach,Auburn - Central,8
Box Head - MacMasters Beach,Silverwater - Newington,6
Box Head - MacMasters Beach,Wentworth Point - Sydney Olympic Park,6
Box Head - MacMasters Beach,Ermington - Rydalmere,5
Box Head - MacMasters Beach,Carlingford - West,5
Box Head - MacMasters Beach,North Rocks,3
Box Head - MacMasters Beach,Northmead,3
Box Head - MacMasters Beach,Winston Hills,4
Box Head - MacMasters Beach,Wentworthville - Westmead,5
Box Head - MacMasters Beach,Parramatta - North,21
Box Head - MacMasters Beach,Pennant Hills - Cheltenham,7
Box Head - MacMasters Beach,Epping (East) - North Epping,3
Box Head - MacMasters Beach,Gladesville - Huntleys Point,5
Box Head - MacMasters Beach,Macquarie Park - Marsfield,61
Box Head - MacMasters Beach,North Ryde - East Ryde,10
Box Head - MacMasters Beach,West Ryde - Meadowbank,3
Box Head - MacMasters Beach,Ryde - North,3
Box Head - MacMasters Beach,Prestons,3
Box Head - MacMasters Beach,Sutherland - Kirrawee,3
Box Head - MacMasters Beach,POW No Fixed Address (NSW),346
Calga - Kulnura,Jindabyne - Berridale,3
Calga - Kulnura,Box Head - MacMasters Beach,3
Calga - Kulnura,Calga - Kulnura,961
Calga - Kulnura,Erina - Green Point,32
Calga - Kulnura,Gosford - Springfield,170
Calga - Kulnura,Kariong,16
Calga - Kulnura,Kincumber - Picketts Valley,3
Calga - Kulnura,Narara,9
Calga - Kulnura,Niagara Park - Lisarow,25
Calga - Kulnura,Point Clare - Koolewong,15
Calga - Kulnura,Terrigal - North Avoca,5
Calga - Kulnura,Umina - Booker Bay - Patonga,18
Calga - Kulnura,Wamberal - Forresters Beach,3
Calga - Kulnura,Woy Woy - Blackwall,9
Calga - Kulnura,Wyoming,14
Calga - Kulnura,Bateau Bay - Killarney Vale,12
Calga - Kulnura,Chittaway Bay - Tumbi Umbi,15
Calga - Kulnura,Gorokan - Kanwal - Charmhaven,9
Calga - Kulnura,Jilliby - Yarramalong,6
Calga - Kulnura,Lake Munmorah - Mannering Park,3
Calga - Kulnura,Ourimbah - Fountaindale,24
Calga - Kulnura,Summerland Point - Gwandalan,4
Calga - Kulnura,The Entrance,6
Calga - Kulnura,Toukley - Norah Head,3
Calga - Kulnura,Tuggerah - Kangy Angy,62
Calga - Kulnura,Warnervale - Wadalba,14
Calga - Kulnura,Wyong,27
Calga - Kulnura,Kurri Kurri - Abermain,6
Calga - Kulnura,Maitland - North,3
Calga - Kulnura,Thornton - Millers Forest,4
Calga - Kulnura,Scone,3
Calga - Kulnura,Port Macquarie - West,7
Calga - Kulnura,Swansea - Caves Beach,6
Calga - Kulnura,Morisset - Cooranbong,4
Calga - Kulnura,Newcastle - Cooks Hill,3
Calga - Kulnura,Baulkham Hills (West) - Bella Vista,5
Calga - Kulnura,Glenhaven,3
Calga - Kulnura,Castle Hill - Central,5
Calga - Kulnura,Dural - Kenthurst - Wisemans Ferry,20
Calga - Kulnura,Galston - Laughtondale,8
Calga - Kulnura,Pitt Town - McGraths Hill,5
Calga - Kulnura,Blacktown (East) - Kings Park,6
Calga - Kulnura,Lalor Park - Kings Langley,7
Calga - Kulnura,Riverstone,4
Calga - Kulnura,Glendenning - Dean Park,5
Calga - Kulnura,Rooty Hill - Minchinbury,5
Calga - Kulnura,Sydney Airport,4
Calga - Kulnura,Petersham - Stanmore,3
Calga - Kulnura,Darlinghurst,3
Calga - Kulnura,Erskineville - Alexandria,3
Calga - Kulnura,Potts Point - Woolloomooloo,3
Calga - Kulnura,Surry Hills,8
Calga - Kulnura,Redfern,3
Calga - Kulnura,Sydney (North) - Millers Point,45
Calga - Kulnura,Sydney (South) - Haymarket,13
Calga - Kulnura,Ultimo,7
Calga - Kulnura,Condell Park,3
Calga - Kulnura,Drummoyne - Rodd Point,4
Calga - Kulnura,Leichhardt,6
Calga - Kulnura,Burwood (NSW),3
Calga - Kulnura,Strathfield - West,4
Calga - Kulnura,Chatswood (West) - Lane Cove North,4
Calga - Kulnura,St Leonards - Naremburn,24
Calga - Kulnura,Chatswood - East,15
Calga - Kulnura,Greenwich - Riverview,3
Calga - Kulnura,Lane Cove,3
Calga - Kulnura,Asquith - Mount Colah,31
Calga - Kulnura,Berowra - Brooklyn - Cowan,32
Calga - Kulnura,Normanhurst - Thornleigh - Westleigh,11
Calga - Kulnura,Hornsby - East,33
Calga - Kulnura,Hornsby - West,13
Calga - Kulnura,Gordon - Killara,8
Calga - Kulnura,Lindfield - Roseville,3
Calga - Kulnura,Pymble,8
Calga - Kulnura,St Ives,4
Calga - Kulnura,Turramurra,6
Calga - Kulnura,Wahroonga (East) - Warrawee,14
Calga - Kulnura,Neutral Bay - Kirribilli,3
Calga - Kulnura,North Sydney - Lavender Bay,15
Calga - Kulnura,Newport - Bilgola,4
Calga - Kulnura,Beacon Hill - Narraweena,3
Calga - Kulnura,Freshwater - Brookvale,13
Calga - Kulnura,Terrey Hills - Duffys Forest,6
Calga - Kulnura,Belrose,6
Calga - Kulnura,Frenchs Forest - Oxford Falls,10
Calga - Kulnura,Macquarie Fields,4
Calga - Kulnura,Windsor - Bligh Park,4
Calga - Kulnura,Wentworth Point - Sydney Olympic Park,5
Calga - Kulnura,North Rocks,5
Calga - Kulnura,Northmead,4
Calga - Kulnura,Parramatta - North,24
Calga - Kulnura,Pennant Hills - Cheltenham,8
Calga - Kulnura,Macquarie Park - Marsfield,22
Calga - Kulnura,North Ryde - East Ryde,4
Calga - Kulnura,Wetherill Park Industrial,4
Calga - Kulnura,Prestons,5
Calga - Kulnura,POW No Fixed Address (NSW),186
Erina - Green Point,Goulburn,5
Erina - Green Point,Avoca Beach - Copacabana,35
Erina - Green Point,Box Head - MacMasters Beach,24
Erina - Green Point,Calga - Kulnura,139
Erina - Green Point,Erina - Green Point,1789
Erina - Green Point,Gosford - Springfield,1014
Erina - Green Point,Kariong,37
Erina - Green Point,Kincumber - Picketts Valley,128
Erina - Green Point,Narara,19
Erina - Green Point,Niagara Park - Lisarow,89
Erina - Green Point,Point Clare - Koolewong,20
Erina - Green Point,Saratoga - Davistown,23
Erina - Green Point,Terrigal - North Avoca,152
Erina - Green Point,Umina - Booker Bay - Patonga,31
Erina - Green Point,Wamberal - Forresters Beach,60
Erina - Green Point,Woy Woy - Blackwall,65
Erina - Green Point,Wyoming,86
Erina - Green Point,Bateau Bay - Killarney Vale,78
Erina - Green Point,Blue Haven - San Remo,3
Erina - Green Point,Budgewoi - Buff Point - Halekulani,7
Erina - Green Point,Chittaway Bay - Tumbi Umbi,88
Erina - Green Point,Gorokan - Kanwal - Charmhaven,9
Erina - Green Point,Jilliby - Yarramalong,9
Erina - Green Point,Ourimbah - Fountaindale,43
Erina - Green Point,The Entrance,46
Erina - Green Point,Toukley - Norah Head,10
Erina - Green Point,Tuggerah - Kangy Angy,153
Erina - Green Point,Warnervale - Wadalba,60
Erina - Green Point,Wyong,71
Erina - Green Point,Coffs Harbour - South,3
Erina - Green Point,Thornton - Millers Forest,3
Erina - Green Point,Raymond Terrace,8
Erina - Green Point,Williamtown - Medowie - Karuah,7
Erina - Green Point,Muswellbrook,3
Erina - Green Point,Port Macquarie - West,6
Erina - Green Point,Taree Surrounds,6
Erina - Green Point,Charlestown - Dudley,5
Erina - Green Point,Warners Bay - Boolaroo,3
Erina - Green Point,Morisset - Cooranbong,19
Erina - Green Point,Beresfield - Hexham,3
Erina - Green Point,Mayfield - Warabrook,3
Erina - Green Point,Newcastle - Cooks Hill,16
Erina - Green Point,Wickham - Carrington - Tighes Hill,5
Erina - Green Point,Baulkham Hills - East,5
Erina - Green Point,Baulkham Hills (West) - Bella Vista,24
Erina - Green Point,Castle Hill - Central,10
Erina - Green Point,Castle Hill - North,3
Erina - Green Point,Dural - Kenthurst - Wisemans Ferry,5
Erina - Green Point,Blacktown (East) - Kings Park,8
Erina - Green Point,Lalor Park - Kings Langley,13
Erina - Green Point,Rooty Hill - Minchinbury,4
Erina - Green Point,Botany,6
Erina - Green Point,Sydney Airport,7
Erina - Green Point,Mascot,11
Erina - Green Point,Marrickville - North,6
Erina - Green Point,Darlinghurst,3
Erina - Green Point,Erskineville - Alexandria,17
Erina - Green Point,Glebe - Forest Lodge,5
Erina - Green Point,Potts Point - Woolloomooloo,7
Erina - Green Point,Surry Hills,18
Erina - Green Point,Camperdown - Darlington,4
Erina - Green Point,Pyrmont,12
Erina - Green Point,Redfern,13
Erina - Green Point,Sydney (North) - Millers Point,216
Erina - Green Point,Sydney (South) - Haymarket,32
Erina - Green Point,Ultimo,8
Erina - Green Point,Waterloo,4
Erina - Green Point,Kensington (NSW),3
Erina - Green Point,Coogee - Clovelly,3
Erina - Green Point,Condell Park,7
Erina - Green Point,Kingsgrove - North,4
Erina - Green Point,Sans Souci - Ramsgate,3
Erina - Green Point,Rhodes,10
Erina - Green Point,Lilyfield - Rozelle,3
Erina - Green Point,Leichhardt,4
Erina - Green Point,Homebush,10
Erina - Green Point,Croydon,5
Erina - Green Point,Strathfield - East,5
Erina - Green Point,Chatswood (West) - Lane Cove North,8
Erina - Green Point,St Leonards - Naremburn,48
Erina - Green Point,Chatswood - East,22
Erina - Green Point,Greenwich - Riverview,3
Erina - Green Point,Lane Cove,3
Erina - Green Point,Asquith - Mount Colah,33
Erina - Green Point,Berowra - Brooklyn - Cowan,9
Erina - Green Point,Normanhurst - Thornleigh - Westleigh,9
Erina - Green Point,Hornsby - East,32
Erina - Green Point,Hornsby - West,3
Erina - Green Point,Wahroonga (West) - Waitara,7
Erina - Green Point,Gordon - Killara,10
Erina - Green Point,Lindfield - Roseville,7
Erina - Green Point,Pymble,8
Erina - Green Point,St Ives,9
Erina - Green Point,Turramurra,10
Erina - Green Point,Wahroonga (East) - Warrawee,32
Erina - Green Point,Crows Nest - Waverton,7
Erina - Green Point,Neutral Bay - Kirribilli,8
Erina - Green Point,North Sydney - Lavender Bay,69
Erina - Green Point,Balgowlah - Clontarf - Seaforth,5
Erina - Green Point,Manly - Fairlight,4
Erina - Green Point,Mona Vale - Warriewood (North),8
Erina - Green Point,Freshwater - Brookvale,12
Erina - Green Point,Terrey Hills - Duffys Forest,5
Erina - Green Point,Belrose,5
Erina - Green Point,Frenchs Forest - Oxford Falls,12
Erina - Green Point,Denham Court - Bardia,5
Erina - Green Point,Auburn - Central,4
Erina - Green Point,Lidcombe,4
Erina - Green Point,Silverwater - Newington,14
Erina - Green Point,Wentworth Point - Sydney Olympic Park,9
