"CENSUS_YEAR","SA2_RES_CODE","SA2_RES_NAME_STD","CBD_COMMUTERS","CBD_DEPENDENCY_RATE","PT_SHARE","WFH_SHARE","MIXED_SHARE","TOTAL_COMMUTERS","CBD_GROWTH_RATE_16_21","BUS_CANDIDATE_SCORE"
2021,125031483,"Guildford - South Granville",577,0.1111539202465806203043729531882103640917,0.0577474101829402689001542869737712144589,0.2988759091910954375137756226581441481155,0.0112409080890456248622437734185585188451,4537,-0.0927672955974842767295597484276729559748,0.3314005273241073963647608741349486554199
2021,123021438,"Claymore - Eagle Vale - Raby",620,0.0752701226174578123103071506616486584922,0.0269456786584491901963594668195499498352,0.287802780564712627203669198796044145048,0.009889637379962734699727676651856098609718,6977,-0.1979301423027166882276843467011642949547,0.3308794351828493423043875808449721514284
2021,125031484,"Guildford West - Merrylands West",807,0.1163998269147555170921678926871484205971,0.0647719762062128222075346992729676140119,0.3266688697951090548578982154659616655651,0.008757435558493060145406477197620621282221,6052,-0.0122399020807833537331701346389228886169,0.3305851617879322650628427062650420844282
2021,107031136,"Albion Park - Macquarie Pass",187,0.0202227749540391478317292094733427057424,0.004167177350165461453609510969481554112024,0.222698860154430690035543571516117171222,0.002818972913347223924500551538178698369898,8159,0.8514851485148514851485148514851485148515,0.3305187660987335634748757630809632737831
2021,116011626,"Seven Hills - Prospect",776,0.1201796499922564658510144029735171132105,0.0607647983237297014143530644316396018858,0.3762877597345905360572725685350096036319,0.009778243408416273790815435655666142832198,5727,0,0.3298197859311610026403017199949355373957
2021,119011658,"Panania (South) - Picnic Point",1315,0.1888825050272910083309393852341281241023,0.0329633924134503892661918171277124399536,0.5024018552261056816299486499917177405996,0.00530064601623322842471426205068742753023,6037,0,0.3292841850442355181972418520995543350296
2021,116011627,"Toongabbie - West",782,0.1604102564102564102564102564102564102564,0.0800183950333409979305587491377328121407,0.4306737180961140492067141871694642446539,0.0117268337548861807312025753046677397103,4349,0,0.3292523184890194187388836357668135168794
2021,127021515,"Fairfield",472,0.1137075403517224765116839315827511443026,0.0739397321428571428571428571428571428571,0.2689732142857142857142857142857142857143,0.0122767857142857142857142857142857142857,3584,-0.1571428571428571428571428571428571428571,0.3281388198643178321462458890154844476182
2021,127031601,"Warwick Farm",229,0.1192087454450806871421134825611660593441,0.0982658959537572254335260115606936416185,0.2398843930635838150289017341040462427746,0.0132947976878612716763005780346820809249,1730,0.0801886792452830188679245283018867924528,0.3279554027307641101965232582894670789237
2021,118021566,"Maroubra - North",1519,0.3339195427566498131457463178720597933612,0.0509107893507706679121905651564689397478,0.4962634283045305931807566557683325548809,0.003970107426436244745446053246146660439047,4282,-0.0652307692307692307692307692307692307692,0.3278655552925881386690720232314665470182
2021,127031733,"Prestons",684,0.1064094586185438705662725575606720597386,0.0239616613418530351437699680511182108626,0.3510827121050763223287184948526801561945,0.007809726659566915157969471068512602058928,5634,0,0.3267611920734980412207663391073684830704
2021,125041719,"Rosehill - Harris Park",765,0.1813655761024182076813655761024182076814,0.1541034216619500900437355286853614612812,0.35014149729868793413943915616156418832,0.0128633907898121944944687419603807563674,3887,0,0.326590890819539610212738400440388696621
2021,123021441,"Leumeah - Minto Heights",590,0.0899801738599969498246149153576330639012,0.0509656652360515021459227467811158798283,0.2979256080114449213161659513590844062947,0.0105507868383404864091559370529327610873,5592,-0.2027027027027027027027027027027027027027,0.3263015620888280955173527326019739798174
2021,123021436,"Bradbury - Wedderburn",527,0.0713608666215301286391333784698713608666,0.0340690978886756238003838771593090211132,0.2754318618042226487523992322456813819578,0.00863723608445297504798464491362763915547,6252,-0.0589285714285714285714285714285714285714,0.3260987554712369973810420800134947204016
2021,122031424,"Beacon Hill - Narraweena",902,0.1354557741402613004955699053911998798618,0.027927486526212640862322390984811366977,0.4221786705863138984158092438347215417279,0.006696064020904785235995427078229626000327,6123,0.037974683544303797468354430379746835443,0.3259583160050362771438927744552159650605
2021,127021516,"Fairfield - West",486,0.0916462379785027343013388647935131057892,0.036980968858131487889273356401384083045,0.2644896193771626297577854671280276816609,0.009948096885813148788927335640138408304498,4624,-0.1790540540540540540540540540540540540541,0.3257381327854833272827540393345166259654
2021,123011701,"Mount Annan",703,0.0738833420914345769837099316868102995271,0.0148632580261593341260404280618311533888,0.3292508917954815695600475624256837098692,0.006420927467300832342449464922711058263971,8410,0,0.3256660673840414383833551489987387387023
2021,116031313,"Bidwill - Hebersham - Emerton",251,0.0500698184719728705366048274486335527628,0.0488909008601177003168854685377999094613,0.1760977818017202354006337709370755998189,0.0108646446355817111815301041195110909914,4418,-0.1903225806451612903225806451612903225806,0.3244429811668784659023382718545077565043
2021,121011682,"Artarmon",1629,0.3472607120017053933063312726497548497122,0.0846875715266651407644769970244907301442,0.6209658960860608834973678187228198672465,0.005722133211261158159761959258411535820554,4369,0,0.3239924373180658971297585636001453409701
2021,127011596,"Hoxton Park - Carnes Hill - Horningsea Park",490,0.0923482849604221635883905013192612137203,0.0172866520787746170678336980306345733042,0.3582056892778993435448577680525164113786,0.008971553610503282275711159737417943107221,4570,0.0187110187110187110187110187110187110187,0.3238049388622058873849815304991702672428
2021,127011597,"West Hoxton - Middleton Grange",599,0.0841055883178882336422353271552934568941,0.0144410189842609118935583319811779977284,0.3702742171020606847314619503488560765861,0.008112932013629725782897939315268538049651,6163,-0.0148026315789473684210526315789473684211,0.3234109542714360053522139941431370414685
2021,127031522,"Casula",652,0.1089936476094951521230357739886325643597,0.0344827586206896551724137931034482758621,0.3526203000194817845314630820183128774596,0.008377167348529125267874537307617377751802,5133,-0.0777934936350777934936350777934936350778,0.322458210275337483480360818562361822683
2021,119031667,"Penshurst",1081,0.2507538854094177684991881234052424031547,0.1626080125687352710133542812254516889238,0.3822990311599895260539408222047656454569,0.009426551453260015710919088766692851531815,3819,0,0.3219807705492001125303489150041253247659
2021,121021577,"Hornsby - East",1219,0.1987608022175118212946355780205445948149,0.1362108614894746152485405979126127719795,0.4236688483990801344418892623385812842738,0.00778347779939854944277374845214930125597,5653,-0.0200964630225080385852090032154340836013,0.321876170827725476593048736809130191439
2021,128021534,"Illawong - Alfords Point",771,0.1542308461692338467693538707741548309662,0.012418300653594771241830065359477124183,0.4520697167755991285403050108932461873638,0.00849673202614379084967320261437908496732,4590,-0.1137931034482758620689655172413793103448,0.3217892592303836430895027202270031310105
2021,127021519,"Smithfield - Wetherill Park",467,0.0839626033800791082344480402732829917296,0.0217118997912317327766179540709812108559,0.2985386221294363256784968684759916492693,0.008977035490605427974947807933194154488518,4790,-0.1524500907441016333938294010889292196007,0.3212849262860231124694897746058023742453
2021,125021711,"Carlingford - East",888,0.1830173124484748557295960428689200329761,0.0307692307692307692307692307692307692308,0.5501722158438576349024110218140068886338,0.00918484500574052812858783008036739380023,4355,0,0.3212429316449311270818995578196124622375
2021,125041718,"Parramatta - South",1140,0.2453723633232888506241928540680154972019,0.1638090824837812789620018535681186283596,0.4497219647822057460611677479147358665431,0.0101946246524559777571825764596848934198,4316,0,0.3211570158321071678455326815222341975276
2021,121021578,"Hornsby - West",994,0.2048217597362456212651967854935091695858,0.0590868397493285586392121754700089525515,0.5337958818263205013428827215756490599821,0.008504923903312444046553267681289167412713,4468,0.0463157894736842105263157894736842105263,0.3211312039636599951559450201240647004374
2021,116021631,"Schofields (West) - Colebee",930,0.1877270892208316511909568025837706903512,0.0436046511627906976744186046511627906977,0.527280858676207513416815742397137745975,0.008720930232558139534883720930232558139535,4472,0,0.3209749131572272975845953304914695192253
2021,119011354,"Bass Hill - Georges Hall",676,0.1023467070401211203633610900832702498107,0.0243607463718037318590186592950932964755,0.3567726330338631651693158258465791292329,0.007601935038009675190048375950241879751209,5788,-0.1034482758620689655172413793103448275862,0.320887825783213916787308084462203053486
2021,114021286,"Mittagong",231,0.0490550010617965597791463155659375663623,0.007410636442894507410636442894507410636443,0.2391020052310374891020052310374891020052,0.002179598953792502179598953792502179598954,4588,0.673913043478260869565217391304347826087,0.3208117266631323911250309423266535044964
2021,119031373,"Riverwood",939,0.2375411080192259043764229698962813053377,0.1153284671532846715328467153284671532847,0.3854014598540145985401459854014598540146,0.009635036496350364963503649635036496350365,3425,-0.124883504193849021435228331780055917987,0.3204493000099931107617864597207354417181
2021,122031427,"Forestville - Killarney Heights",1313,0.2236797274275979557069846678023850085179,0.026199261992619926199261992619926199262,0.5677121771217712177121771217712177121771,0.00405904059040590405904059040590405904059,5420,0.0462151394422310756972111553784860557769,0.3203967422759846073054172429093998137751
2021,111021219,"Toronto - Awaba",57,0.0108488770460601446516939474685953559193,0.0112050739957716701902748414376321353066,0.2391120507399577167019027484143763213531,0.003171247357293868921775898520084566596195,4730,0.78125,0.3200734079467401092189272208562695251674
2021,114011272,"Berry - Kangaroo Valley",110,0.0322108345534407027818448023426061493411,0.002688172043010752688172043010752688172043,0.284348864994026284348864994026284348865,0.000896057347670250896057347670250896057348,3348,1.03703703703703703703703703703703703704,0.3196964823347661015855447096560047002858
2021,119011356,"Condell Park",456,0.1195908733280881195908733280881195908733,0.02985524728588661037394451145958986731,0.3247889022919179734620024125452352231604,0.008745476477683956574185765983112183353438,3316,-0.044025157232704402515723270440251572327,0.3196310386756919412564886497012518928923
2021,119011361,"Yagoona - Birrong",835,0.1233564780617521051854040478652681341409,0.0543889845094664371772805507745266781411,0.3339070567986230636833046471600688468158,0.006540447504302925989672977624784853700516,5810,-0.1283924843423799582463465553235908141962,0.3192630324677145530461426545569832888486
2021,124051470,"St Clair",546,0.061039686975964225824482951369480156512,0.0206905305915206905305915206905305915207,0.291952272150291952272150291952272150292,0.007108403148007108403148007108403148007108,7878,-0.125,0.3189013608340606922831871948649893149288
2021,111031228,"Merewether - The Junction",106,0.0141730177831260863751838481080358336676,0.008835223089383006920924753350022088057723,0.3316153732881755264320424090708290384332,0.001767044617876601384184950670004417611545,6791,1.07843137254901960784313725490196078431,0.3188948546470211116357897631423264550394
2021,127021520,"St Johns Park - Wakeley",402,0.1175438596491228070175438596491228070175,0.0209836065573770491803278688524590163934,0.3262295081967213114754098360655737704918,0.008852459016393442622950819672131147540984,3050,-0.0672853828306264501160092807424593967517,0.3182439450757940766729106276628691642472
2021,107041549,"Wollongong - West",423,0.0549065420560747663551401869158878504673,0.0370097316425833087584783249778826304925,0.3267472721910940725449719846652904747862,0.00471837216160424653494544382188145089944,6782,0.4536082474226804123711340206185567010309,0.3179468687770898748122161574271866602212
2021,119021660,"Campsie - South",703,0.2407534246575342465753424657534246575342,0.2218649517684887459807073954983922829582,0.2893890675241157556270096463022508038585,0.0132636655948553054662379421221864951768,2488,0,0.3178676154708716802305125051493043468088
2021,107041146,"Figtree - Keiraville",458,0.045676672982946045676672982946045676673,0.0148802864175430745133139404788543298277,0.3364287312597896621168046542850749608414,0.004475274110539270530319982098903557842918,8938,0.3313953488372093023255813953488372093023,0.3173782219239928035728226323494697589311
2021,124051580,"Colyton - Oxley Park",286,0.058993399339933993399339933993399339934,0.028015744385274369066913637416068534383,0.2509840240796480666821023385042833989349,0.007640657559620282472794628386200509377171,4319,0.0324909747292418772563176895306859205776,0.3173454300466033312713993591729531025868
2021,111031225,"Lambton - New Lambton",109,0.0129101030439417268743337676181452090489,0.0118477103301384451544195953141640042599,0.2989882854100106496272630457933972310969,0.002129925452609158679446219382321618743344,7512,0.9122807017543859649122807017543859649123,0.3169402094089198801798587629616365459178
2021,107011131,"Dapto - Avondale",218,0.022384228360201252695348598418728822261,0.0145028425571411996751363267200371272769,0.1975867269984917043740573152337858220211,0.00603318250377073906485671191553544494721,8619,0.0738916256157635467980295566502463054187,0.3167408024681634083844008196691318138793
2021,120031681,"Strathfield - West",950,0.2247988641741599621391386654046379555135,0.0520492833794317324616545134523510183555,0.4468192104601458385717877797334674377672,0.006034699522252954488307769675634900678904,3977,0,0.3166668595297388014337068069394188923333
2021,102011029,"Box Head - MacMasters Beach",361,0.082232346241457858769931662870159453303,0.0121212121212121212121212121212121212121,0.4126060606060606060606060606060606060606,0.009696969696969696969696969696969696969697,4125,0.0226628895184135977337110481586402266289,0.3164907196293006002468729447369289274913
2021,119021574,"Wiley Park",554,0.1884994896223205171827152092548485879551,0.1094309590131317150815758058097890966972,0.2602467170712296060485475527258257063271,0.0107441305212892956625547154795065658575,2513,-0.2358620689655172413793103448275862068966,0.3162204573864242530550671847870046554154
2021,123011698,"Currans Hill",215,0.0694668820678513731825525040387722132472,0.0129496402877697841726618705035971223022,0.2600719424460431654676258992805755395683,0.007913669064748201438848920863309352517986,2780,0,0.3159827130415562325834627084573501712567
2021,115011296,"West Pennant Hills",1162,0.1933766017640206357130970211349642203362,0.0281030444964871194379391100702576112412,0.5766528553413799315438659700954782921996,0.005404431633939830661142136551972617546388,5551,-0.007685738684884713919726729291204099060632,0.3156370853749067768074254913233799984483
2021,128011603,"Caringbah South",1045,0.1726416652899388732859738972410375020651,0.0136961614705352315732564426022706794017,0.4566588574517931158767345467651829158407,0.002522977112993332131915660479365651468733,5549,0.0751028806584362139917695473251028806584,0.3155796917762411982365156196556100662168
2021,124031461,"Jamisontown - South Penrith",439,0.0574081339087223747874983653720413233948,0.0258809767509869864015206901593800263196,0.2975581225325339961982746015499342009066,0.006726129551103962567626846030121362772335,6839,-0.006787330316742081447963800904977375565611,0.3150110039256898032555615612164828107798
2021,107031138,"Kiama",99,0.0307453416149068322981366459627329192547,0.008116883116883116883116883116883116883117,0.3165584415584415584415584415584415584416,0.003571428571428571428571428571428571428571,3080,0.7368421052631578947368421052631578947368,0.3150044571757364509209496084210274289328
2021,111011214,"Warners Bay - Boolaroo",57,0.008608971454463072043497961033076574535569,0.006180056789711040587940537831969266744613,0.2689159846333723066644396191748789042926,0.001336228495072657424419575747452814431268,5987,0.9,0.3146797763736116662891061680250758906961
2021,122031693,"Collaroy - Collaroy Plateau",1077,0.1552320553473623522628999711732487748631,0.0337252475247524752475247524752475247525,0.4455445544554455445544554455445544554455,0.003248762376237623762376237623762376237624,6464,0,0.3145028296387176668136397605357578228368
2021,111031233,"Wallsend - Elermore Vale",61,0.006771758436944937833037300177619893428064,0.0149048096192384769539078156312625250501,0.2275801603206412825651302605210420841683,0.001628256513026052104208416833667334669339,7984,0.7941176470588235294117647058823529411765,0.3144908754093883486646655058864496613994
2021,120031576,"Strathfield South",414,0.2489476849067949488875526157546602525556,0.0598684210526315789473684210526315789474,0.4736842105263157894736842105263157894737,0.0118421052631578947368421052631578947368,1520,0.0697674418604651162790697674418604651163,0.3144584140508618861343447712772119987938
2021,102011042,"Woy Woy - Blackwall",561,0.1086577571179546775130737943056362579895,0.0609652836579170194750211685012701100762,0.3545723962743437764606265876375952582557,0.00825571549534292972057578323454699407282,4724,-0.0226480836236933797909407665505226480836,0.3141697763960200381567697416760784731641
2021,124031460,"Glenmore Park - Regentville",661,0.0608487526465985455214949829697137070791,0.0119896640826873385012919896640826873385,0.3512144702842377260981912144702842377261,0.005891472868217054263565891472868217054264,9675,-0.1536491677336747759282970550576184379001,0.3138818457214570436100999463568459334625
2021,115021297,"Dural - Kenthurst - Wisemans Ferry",836,0.081117795458955947991461284688530952843,0.006323110970597533986721466961745178627885,0.4257561386869006217725787754241753609443,0.003372325850985351459584782379597428601539,9489,0.0745501285347043701799485861182519280206,0.3137587033630086408783357437452704985376
2021,119021367,"Roselands",1003,0.1880389951256092988376452943382077240345,0.033037694013303769401330376940133037694,0.412195121951219512195121951219512195122,0.00332594235033259423503325942350332594235,4510,-0.0327868852459016393442622950819672131148,0.3135051695712544360318894160554557614484
2021,123011699,"Elderslie - Narellan",401,0.0617018002769656870287736574857670410832,0.009549795361527967257844474761255115961801,0.334242837653478854024556616643929058663,0.006821282401091405184174624829467939972715,5864,0,0.3134535532985328290106487266842270704093
2021,114021287,"Moss Vale - Berrima",128,0.0289134854303139823808448159024169866727,0.0101663585951940850277264325323475046211,0.190850277264325323475046210720887245841,0.0006931608133086876155268022181146025878,4328,0.6623376623376623376623376623376623376623,0.3132630567955521632946435324119460328981
2021,102011037,"Point Clare - Koolewong",297,0.1087912087912087912087912087912087912088,0.0406212664277180406212664277180406212664,0.4177618478693747510951812027080844285145,0.0107526881720430107526881720430107526882,2511,0.0569395017793594306049822064056939501779,0.3130754010643742656131258737978140551247
2021,123011702,"Spring Farm",325,0.0681913554343264792278640369282417121276,0.0112412177985948477751756440281030444965,0.3081967213114754098360655737704918032787,0.007025761124121779859484777517564402810304,4270,0,0.3129536612656677145894670511055040596575
2021,127011595,"Hinchinbrook",434,0.088788870703764320785597381342062193126,0.0172937602243514839915868193503154942744,0.3180649684505725636831035288618836176677,0.006076186024772143024071044636597335826128,4279,0.0235849056603773584905660377358490566038,0.3127816015277000961036119001771482600915
2021,118011347,"Woollahra",1749,0.4880022321428571428571428571428571428571,0.0540308747855917667238421955403087478559,0.6635220125786163522012578616352201257862,0.002287021154945683247570040022870211549457,3498,-0.1049129989764585465711361310133060388946,0.31276922006002895525163991284046330859
2021,102021048,"Gorokan - Kanwal - Charmhaven",186,0.0234878141179441848718272509155196363177,0.015399830460582085334840350381463690308,0.1941226335122916077988132240745973438825,0.006640293868324385419610059338796270132806,7078,-0.0746268656716417910447761194029850746269,0.3123402216794066232445508633506752126149
2021,107011545,"Berkeley - Lake Heights - Cringila",145,0.0293998377939983779399837793998377939984,0.020471740097908322207387627948375611927,0.1829105473965287049399198931909212283044,0.005117935024477080551846906987093902981753,4494,0.1328125,0.3117909236861643495551542063518876193584
2021,115011556,"Castle Hill - South",868,0.1803448992312487014336172865156866819032,0.0409966024915062287655719139297848244621,0.5463193657984144960362400906002265005663,0.004983012457531143827859569648924122310306,4415,0.2935916542473919523099850968703427719821,0.311620604496179185636719452761833248327
2021,119021663,"Kingsgrove - North",502,0.2150814053127677806341045415595544130249,0.0440464666021297192642787996127783155857,0.4574056147144240077444336882865440464666,0.0096805421103581800580832526621490803485,2066,0,0.3114652268397058298985207424060337642731
2021,124031707,"Cranebrook - Castlereagh",459,0.0582413399314807765511990864103540159878,0.0145133750711439954467842914058053500285,0.3081957882754695503699487763232783153102,0.005264655663062037564029595902105862265225,7028,0,0.311114837917036328560051400975046082809
2021,107041150,"Woonona - Bulli - Russell Vale",657,0.0724605713025256424396161905812286313003,0.0134061569016881827209533267130089374379,0.3880337636544190665342601787487586891758,0.004096325719960278053624627606752730883813,8056,0.0859504132231404958677685950413223140496,0.311082567370083235129012258073729746071
2021,111011212,"Swansea - Caves Beach",95,0.0200803212851405622489959839357429718876,0.00671607225567392311255210745715609078277,0.2811486799444187123668364983788791106994,0.0006947660954145437702640111162575266327,4318,0.862745098039215686274509803921568627451,0.3109793953660842382450379107202359803467
2021,111031222,"Adamstown - Kotara",82,0.009956289460903351141330743079164643030597,0.00932017543859649122807017543859649122807,0.3174342105263157894736842105263157894737,0.000959429824561403508771929824561403508772,7296,0.9523809523809523809523809523809523809524,0.3107656488108507655835840490160975848751
2021,107031141,"Shellharbour - Flinders",235,0.0262306060944301819399486549838151579417,0.006425601612700012599218848431397253370291,0.2880181428751417412120448532191004157742,0.002519843769686279450674058208391079753055,7937,0.46875,0.309966150144424950025531524033317741756
2021,127021514,"Edensor Park",290,0.0864123957091775923718712753277711561383,0.0165372932838339520755990550118123523456,0.3344583192710091123860951738103273709079,0.009787377657779277759028012149848126898414,2963,-0.2676767676767676767676767676767676767677,0.3093420075439897376669958433038743626454
2021,127011594,"Green Valley",391,0.087257308636465074760098192367775050212,0.0258598396689940522368761313679855184898,0.2989397465735712438582880786139125937419,0.006982156710628394103956555469356089992242,3867,-0.1252796420581655480984340044742729306488,0.3091651448395023400163022511913806845223
2021,102011033,"Kariong",195,0.0623202301054650047938638542665388302972,0.0128205128205128205128205128205128205128,0.3027065527065527065527065527065527065527,0.00641025641025641025641025641025641025641,2808,0.1271676300578034682080924855491329479769,0.3091218698040939312398193393788141161318
2021,102011043,"Wyoming",301,0.0672926447574334898278560250391236306729,0.0298205711397523376295173110942633308062,0.3075562294667677533484963356077836745009,0.006823351023502653525398028809704321455648,3957,0.0379310344827586206896551724137931034483,0.308717776129688787482732487166201669445
2021,115011555,"Castle Hill - North",829,0.1495849873691808011548177553229880909419,0.0293592541162467764332473715532632414204,0.5290616941083118428883158103550882761357,0.005356080142828803808768101567149375123983,5041,0.1172506738544474393530997304582210242588,0.3086970960356627138425061852121486257264
2021,125031480,"Fairfield - East",407,0.1023384460648730198642192607493085240131,0.0617945823927765237020316027088036117381,0.2683408577878103837471783295711060948081,0.007618510158013544018058690744920993227991,3544,-0.1228448275862068965517241379310344827586,0.3086536852075264680431166569935012173671
2021,107041144,"Balgownie - Fairy Meadow",435,0.0473289087150473289087150473289087150473,0.0202802359882005899705014749262536873156,0.3233775811209439528023598820058997050147,0.004056047197640117994100294985250737463127,8136,0.1662198391420911528150134048257372654155,0.3083915397495965850804126556250478911308
2021,125011585,"Berala",497,0.167171207534476959300369996636394214598,0.1011538461538461538461538461538461538462,0.3165384615384615384615384615384615384615,0.01,2600,-0.1812191103789126853377265238879736408567,0.3083692990333286673078829566581782866506
2021,119011656,"Greenacre - South",405,0.1117241379310344827586206896551724137931,0.0358958068614993646759847522236340533672,0.3430749682337992376111817026683608640407,0.006988564167725540025412960609911054637865,3148,0,0.3082173106954009819030308763012160404569
2021,107011546,"Port Kembla - Warrawong",98,0.0317872202400259487512163477132662990594,0.0207587687902648532569792412312097351467,0.2079455977093772369362920544022906227631,0.004294917680744452397995705082319255547602,2794,0.2564102564102564102564102564102564102564,0.3081184526354466798927522981936881148022
2021,111021218,"Morisset - Cooranbong",98,0.0147080894491970583821101605883235779679,0.008074935400516795865633074935400516795866,0.238372093023255813953488372093023255814,0.002583979328165374677002583979328165374677,6192,0.4626865671641791044776119402985074626866,0.3080656903032167498099065443960803961485
2021,127031599,"Lurnea - Cartwright",210,0.0742574257425742574257425742574257425743,0.0440651052004763795156808257244938467646,0.2191345772131798332671695117109964271536,0.008336641524414450178642318380309646685193,2519,-0.1954022988505747126436781609195402298851,0.3079998935354504716331794688622474531922
2021,102011039,"Terrigal - North Avoca",394,0.0587533552042946614971667163733969579481,0.006772381896266930954740667327386851668318,0.4015526924347538817310868847043277172118,0.004625041295011562603237528906508093822266,6054,0.2750809061488673139158576051779935275081,0.3079155885473988521356002251374505339059
2021,124011450,"Blaxland - Warrimoo - Lapstone",890,0.1003155996393146979260595130748422001803,0.0177170336623639584915211338901543912933,0.480890913692736016198430777018476335105,0.00278410528980005062009617818273854720324,7902,0.1194968553459119496855345911949685534591,0.3077271332700632286842089013796685959278
2021,127031732,"Liverpool - West",305,0.0849818891056004458066313736416829200334,0.0644850818094321462945139557266602502406,0.2479948668591594481873596406801411613731,0.007058068655758742380494064805903111966635,3117,0,0.3075040569375549885293457171863576856953
2021,127021510,"Bossley Park - Abbotsbury",504,0.076619033140772271207053815749467923381,0.0154364797728885734563520227111426543648,0.359474804826117814052519517388218594748,0.006919801277501774308019872249822569198013,5636,-0.2087912087912087912087912087912087912088,0.3071738179428118354591909753670116405128
2021,126021499,"Hunters Hill - Woolwich",1231,0.3011989234157083435282603376559823831661,0.0244543781225348409150670523271101761767,0.5619247962135156455429923744412306074152,0.002366552721535629765974230870365500920326,3803,-0.0314712824547600314712824547600314712825,0.3071003376143167562776111357699267922425
2021,111031224,"Hamilton - Broadmeadow",86,0.0142266335814722911497105045492142266336,0.0234837278106508875739644970414201183432,0.3198964497041420118343195266272189349112,0.001109467455621301775147928994082840236686,5408,0.9111111111111111111111111111111111111111,0.3069560692842818073621555920500567775161
2021,124031457,"Cambridge Park",371,0.0531594784353059177532597793380140421264,0.0261660978384527872582480091012514220705,0.2732000650089387290752478465789045993824,0.005688282138794084186575654152445961319681,6153,-0.0771144278606965174129353233830845771144,0.3069519288580241144064262616156949453421
2021,125031713,"Greystanes - South",555,0.0889993585631815266196279666452854393842,0.0178438661710037174721189591078066914498,0.4139405204460966542750929368029739776952,0.005762081784386617100371747211895910780669,5380,0,0.3066392096093614879053490909156645026878
2021,124011454,"Springwood - Winmalee",627,0.062794191286930395593390085127691537306,0.015570740450319256189089279713229528397,0.4207460513050296852245995295171950263246,0.004928867480676599081438333146633807550129,8927,0.008038585209003215434083601286173633440514,0.3065723652927174164876251616500560315452
2021,107011132,"Horsley - Kembla Grange",193,0.0327562797012898845892735913102511880516,0.008140855736463460810299129117758424839076,0.265619083680424081787201817493373722075,0.001703900037864445285876561908368042408179,5282,0.4732824427480916030534351145038167938931,0.306486449808761995734425364071218871371
2021,124031465,"Warragamba - Silverdale",88,0.0306834030683403068340306834030683403068,0.001484230055658627087198515769944341372913,0.2794063079777365491651205936920222634508,0.006679035250463821892393320964749536178108,2695,0.0352941176470588235294117647058823529412,0.3062419717707723479098661466564774663029
2021,118021652,"Malabar - La Perouse",1055,0.2589592538046146293568973981345115365734,0.0268633131419541743481696075849354753753,0.4619436397155649196734263892546747432183,0.001580194890703186726362918093231498551488,3797,0,0.3059567364198497979930362383279307540798
2021,102011041,"Wamberal - Forresters Beach",268,0.0557404326123128119800332778702163061564,0.006646802658721063488425395370158148063259,0.3690121476048590419436167774467109786844,0.004125601650240660096264038505615402246161,4363,0.3467336683417085427135678391959798994975,0.3057094618406409308267790626801956331415
2021,107041145,"Corrimal - Tarrawanna - Bellambi",302,0.0457506438418421451295258294197848810786,0.018845500848896434634974533106960950764,0.3066213921901528013582342954159592529711,0.006281833616298811544991511035653650254669,5890,-0.0412698412698412698412698412698412698413,0.3056934262197172339235882037239546821092
2021,102011028,"Avoca Beach - Copacabana",250,0.0728650539201399009035266686097347712037,0.0120405576679340937896070975918884664132,0.411913814955640050697084917617237008872,0.005069708491761723700887198986058301647655,3156,0.3966480446927374301675977653631284916201,0.3054634236296125132321336693506049933468
2021,111011213,"Valentine - Eleebana",74,0.0128182920491945262428546682833881863849,0.001927525057825751734772552043176561295297,0.3209329221279876638396299151888974556669,0.001542020046260601387818041634541249036237,5188,0.7209302325581395348837209302325581395349,0.3052142781287912446733820048015030606707
2021,115031300,"Kurrajong Heights - Ebenezer",324,0.029905851947572457079564334502492154329,0.004390341249251646377968469367391738176013,0.3146078627020554779485132708042306924766,0.005887048493314707643184993015366194372381,10022,-0.107438016528925619834710743801652892562,0.3046133995260342522715266700054212691477
2021,115011554,"Castle Hill - East",364,0.1795757276763690182535767143561914158855,0.0237843551797040169133192389006342494715,0.5845665961945031712473572938689217758985,0.011627906976744186046511627906976744186,1892,0,0.3046000068571661579180345439406674779905
2021,111021216,"Bonnells Bay - Silverwater",82,0.0216644649933949801849405548216644649934,0.009601396566773348850741926098341576956648,0.2441082339249345359324992726214722141402,0.003491416933372126854815245853942391620599,3437,0.3015873015873015873015873015873015873016,0.3042084268859992499371137017009453957827
2021,102021055,"Tuggerah - Kangy Angy",121,0.0509688289806234203875315922493681550126,0.0255198487712665406427221172022684310019,0.2793005671077504725897920604914933837429,0.006616257088846880907372400756143667296786,2116,0.0707964601769911504424778761061946902655,0.3041115805081683771040729021896763927116
2021,128011606,"Woolooware - Burraneer",834,0.182096069868995633187772925764192139738,0.0186379928315412186379928315412186379928,0.4372759856630824372759856630824372759857,0.002628434886499402628434886499402628434886,4185,0,0.3039880564605743691742202847396346078018
2021,128011606,"Woolooware - Burraneer",834,0.182096069868995633187772925764192139738,0.0186379928315412186379928315412186379928,0.4372759856630824372759856630824372759857,0.002628434886499402628434886499402628434886,4185,0,0.3039880564605743691742202847396346078018
2021,124041467,"Windsor - Bligh Park",234,0.0337127215098688949719060654084425875234,0.0164167324388318863456985003946329913181,0.2557221783741120757695343330702446724546,0.006471981057616416732438831886345698500395,6335,-0.1760563380281690140845070422535211267606,0.303690470148942336862072426552267403766
