"CENSUS_YEAR","SA2_RES_CODE","SA2_RES_NAME_STD","WFH_COMMUTERS","TOTAL_COMMUTERS","WFH_RATE"
2016,110021194,"Tenterfield",379,2072,0.1829150579150579150579150579150579150579
2016,111011207,"Belmont South - Blacksmiths",86,1970,0.0436548223350253807106598984771573604061
2016,111011208,"Charlestown - Dudley",442,9761,0.0452822456715500461018338285011781579756
2016,111021220,"Wangi Wangi - Rathmines",160,3304,0.0484261501210653753026634382566585956416
2016,111031229,"Newcastle - Cooks Hill",282,5388,0.0523385300668151447661469933184855233853
2016,111031233,"Wallsend - Elermore Vale",225,7263,0.030978934324659231722428748451053283767
2016,112021248,"Lismore",220,5393,0.0407936213610235490450584090487669200816
2016,112031551,"Terranora - North Tumblegum",111,1321,0.0840272520817562452687358062074186222559
2016,113031267,"Wagga Wagga - East",263,7128,0.0368967452300785634118967452300785634119
2016,114021286,"Mittagong",295,3506,0.0841414717626925270964061608670849971477
2016,126011495,"Epping - North Epping",632,11995,0.0526886202584410170904543559816590245936
2016,127011597,"West Hoxton - Middleton Grange",228,6635,0.0343632253202712886209495101733232856066
2016,127021509,"Bonnyrigg Heights - Bonnyrigg",152,5797,0.026220458858030015525271692254614455753
2016,127021512,"Cabramatta West - Mount Pritchard",153,5754,0.0265901981230448383733055265901981230448
2016,127021516,"Fairfield - West",127,5888,0.021569293478260869565217391304347826087
2016,127021518,"Horsley Park - Kemps Creek",180,1869,0.0963081861958266452648475120385232744783
2016,127021521,"Wetherill Park Industrial",0,10,0
2016,128011605,"Lilli Pilli - Port Hacking - Dolans Bay",141,1487,0.0948217888365837256220578345662407531944
2016,128011606,"Woolaware - Burraneer",247,3653,0.0676156583629893238434163701067615658363
2016,128021535,"Menai - Lucas Heights - Woronora",481,10531,0.0456746747697274712752824992878169214699
2016,115011553,"Castle Hill - Central",204,3511,0.0581031045286243235545428652805468527485
2016,115011558,"Cherrybrook",538,8493,0.0633462851760273166136818556458259743318
2016,115031300,"Kurrajong Heights - Ebenezer",771,10357,0.0744424061021531331466640919185092208168
2016,117011321,"Botany",162,5159,0.0314014343865090133746850164760612521807
2016,117011324,"Port Botany Industrial",0,3,0
2016,117031333,"Potts Point - Woolloomooloo",578,11487,0.0503177505005658570558022111952642117176
2016,118021568,"Maroubra - West",186,4236,0.0439093484419263456090651558073654390935
2016,119011571,"Bankstown - North",134,5469,0.0245017370634485280672883525324556591699
2016,119031374,"South Hurstville - Blakehurst",419,10271,0.0407944698666147405315938078083925615812
2016,119041378,"Kogarah",129,5225,0.0246889952153110047846889952153110047847
2016,119041379,"Kogarah Bay - Carlton - Allawah",207,7266,0.0284888521882741535920726672171758876961
2016,120031395,"Haberfield - Summer Hill",362,6448,0.0561414392059553349875930521091811414392
2016,120031576,"Strathfield South",62,1613,0.0384376937383756974581525108493490390577
2016,121021578,"Hornsby - West",262,4674,0.0560547710740265297389816003423192126658
2016,121041413,"Cremorne - Cammeray",716,9999,0.0716071607160716071607160716071607160716
2016,121041415,"Mosman",1230,12835,0.0958317101675107128944292948967666536813
2016,122011419,"Manly - Fairlight",846,11315,0.0747680070702607158638974812196199734865
2016,123021437,"Campbelltown - Woodbine",182,7146,0.0254687937307584662748390708088441085922
2016,123021441,"Leumeah - Minto Heights",170,6875,0.0247272727272727272727272727272727272727
2016,124011449,"Blackheath - Megalong Valley",293,2019,0.1451213472015849430411094601287766220901
2016,124011452,"Katoomba - Leura",553,4802,0.1151603498542274052478134110787172011662
2016,124041467,"Windsor - Bligh Park",237,6925,0.0342238267148014440433212996389891696751
2016,124051580,"Colyton - Oxley Park",94,4526,0.0207688908528501988510826336721166593018
2016,124051581,"St Marys - North St Marys",101,5832,0.0173182441700960219478737997256515775034
2021,104021083,"Bellingen",545,2250,0.2422222222222222222222222222222222222222
2021,104021089,"Sawtell - Boambee",914,7706,0.118608876200363353231248377887360498313
2021,105021097,"Broken Hill",298,6270,0.0475279106858054226475279106858054226475
2021,105031104,"Gilgandra",329,1646,0.199878493317132442284325637910085054678
2021,106031119,"Anna Bay",497,2137,0.232569021993448759943846513804398689752
2021,106031124,"Tea Gardens - Hawks Nest",322,1351,0.2383419689119170984455958549222797927461
2021,107031143,"Warilla",1090,6364,0.1712759270898805782526712759270898805783
2021,107041147,"Helensburgh",1654,3999,0.4136034008502125531382845711427856964241
2021,108011151,"Bulahdelah - Stroud",380,1773,0.2143260011280315848843767625493513818387
2021,108041162,"Laurieton - Bonny Hills",791,5752,0.1375173852573018080667593880389429763561
2021,108041619,"Port Macquarie - East",776,4940,0.1570850202429149797570850202429149797571
2021,108051168,"Old Bar - Manning Point - Red Head",591,4189,0.1410837908808784912867032704702793029363
2021,101031013,"Bombala",147,990,0.1484848484848484848484848484848484848485
2021,101031015,"Cooma Surrounds",293,1540,0.1902597402597402597402597402597402597403
2021,101041018,"Batemans Bay - South",362,2866,0.1263084438241451500348918353105373342638
2021,101061541,"Yass",358,2854,0.1254379817799579537491240364400840925018
2021,102021055,"Tuggerah - Kangy Angy",591,2116,0.2793005671077504725897920604914933837429
2021,103011612,"Bathurst - South",464,4101,0.1131431358205315776639843940502316508169
2021,103011613,"Bathurst - West",790,6240,0.1266025641025641025641025641025641025641
2021,103021063,"Cowra",226,3284,0.0688185140073081607795371498172959805116
2021,103031070,"Lithgow",451,3973,0.1135162345834382079033475962748552730934
2021,117031336,"Surry Hills",5755,9107,0.6319314812781376962775886680575381574613
2021,118011346,"Rose Bay - Vaucluse - Watsons Bay",2850,4916,0.5797396257119609438567941415785191212368
2021,119011656,"Greenacre - South",1080,3148,0.3430749682337992376111817026683608640407
2021,119031374,"South Hurstville - Blakehurst",4015,9837,0.4081528921419131849140998271830842736607
2021,119041670,"Bexley - South",2241,6250,0.35856
2021,121011684,"Chatswood - East",4543,8067,0.5631585471674724184951035081194991942482
2021,110011188,"Armidale Surrounds - South",661,2337,0.2828412494651262302096705177578091570389
2021,110011189,"Walcha",409,1296,0.3155864197530864197530864197530864197531
2021,110021193,"Inverell Surrounds - West",501,2089,0.2398276687410244135950215414073719483006
2021,110031197,"Narrabri",249,2875,0.0866086956521739130434782608695652173913
2021,110041202,"Tamworth - East",1070,8460,0.1264775413711583924349881796690307328605
2021,110041203,"Tamworth - North",914,6521,0.1401625517558656647753412053366048152124
2021,111011206,"Belmont - Bennetts Green",1546,6841,0.2259903522876772401695658529454758076305
2021,111021218,"Morisset - Cooranbong",1476,6192,0.238372093023255813953488372093023255814
2021,111031229,"Newcastle - Cooks Hill",2297,6559,0.3502058240585455099862783960969660009148
2021,111031232,"Stockton - Fullerton Cove",811,2925,0.2772649572649572649572649572649572649573
2021,112011238,"Bangalow",1080,2840,0.3802816901408450704225352112676056338028
2021,112011239,"Brunswick Heads - Ocean Shores",935,3508,0.2665336374002280501710376282782212086659
2021,112021244,"Casino",279,3931,0.0709743067921648435512592215721190536759
2021,112031253,"Pottsville",1000,5310,0.1883239171374764595103578154425612052731
2021,113011258,"Leeton",291,4275,0.0680701754385964912280701754385964912281
2021,114011273,"Callala Bay - Currarong",226,1225,0.1844897959183673469387755102040816326531
2021,114021284,"Bowral",1693,4766,0.355224506924045321023919429290809903483
2021,115011294,"Glenhaven",1329,2560,0.519140625
2021,115011556,"Castle Hill - South",2412,4415,0.5463193657984144960362400906002265005663
2021,115011621,"Kellyville - East",4175,8046,0.5188913745960725826497638578175490927169
2021,116011561,"Blacktown - West",1864,6129,0.3041279164627182248327622776961984010442
2021,116021628,"Kellyville Ridge - The Ponds",5157,9194,0.5609092886665216445507939960844028714379
2021,116031316,"Lethbridge Park - Tregear",1533,6005,0.255287260616153205661948376353039134055
2021,117011634,"Eastlakes",1053,3337,0.315552891818999100988912196583757866347
2021,117031333,"Potts Point - Woolloomooloo",6254,10189,0.6137991952105211502600844047502208263814
2021,121021404,"Berowra - Brooklyn - Cowan",2635,5274,0.4996207811907470610542282897231702692454
2021,121021406,"Normanhurst - Thornleigh - Westleigh",4796,8343,0.5748531703224259858564065683806784130409
2021,122021690,"Mona Vale - Warriewood (North)",2643,6077,0.4349185453348691788711535297021556689156
2021,122031429,"Freshwater - Brookvale",5850,11033,0.5302274993202211547176651862594036073597
2021,123011433,"Camden - Ellis Lane",1778,5151,0.3451756940399922345175694039992234517569
2021,123021705,"Ingleburn",1991,6054,0.3288734720845721836802114304592005285761
2021,124011454,"Springwood - Winmalee",3756,8927,0.4207460513050296852245995295171950263246
2021,124031465,"Warragamba - Silverdale",753,2695,0.2794063079777365491651205936920222634508
2021,125011475,"Rookwood Cemetery",0,3,0
2021,125011587,"Regents Park",438,1482,0.2955465587044534412955465587044534412955
2021,125021711,"Carlingford - East",2396,4355,0.5501722158438576349024110218140068886338
2021,125031481,"Granville - Clyde",1970,7124,0.2765300393037619314991577765300393037619
2021,125031484,"Guildford West - Merrylands West",1977,6052,0.3266688697951090548578982154659616655651
2021,126011721,"Epping (NSW) - West",4641,7824,0.5931748466257668711656441717791411042945
2021,126021503,"West Ryde - Meadowbank",4856,9403,0.5164309263001169839412953312772519408699
2021,126021724,"Ryde - North",3981,8544,0.4659410112359550561797752808988764044944
2021,127011728,"Leppington - Catherine Field",1848,4925,0.3752284263959390862944162436548223350254
2021,127021518,"Horsley Park - Kemps Creek",565,1505,0.3754152823920265780730897009966777408638
2021,127021519,"Smithfield - Wetherill Park",1430,4790,0.2985386221294363256784968684759916492693
2021,127031732,"Liverpool - West",773,3117,0.2479948668591594481873596406801411613731
2021,128021607,"Engadine",2818,7269,0.3876736827624157380657587013344338973724
2011,101011004,"Yass Region",606,4919,0.1231957714982720065053872738361455580403
2011,101021012,"Queanbeyan West - Jerrabomberra",184,6478,0.0284038283420808891633220129669651126891
2011,101041020,"Bega-Eden Hinterland",453,3272,0.1384474327628361858190709046454767726161
2011,101041022,"Deua - Wadbilliga",8,26,0.3076923076923076923076923076923076923077
2011,101041024,"Eurobodalla Hinterland",137,1146,0.1195462478184991273996509598603839441536
2011,102011028,"Avoca Beach - Copacabana",255,2952,0.0863821138211382113821138211382113821138
2011,102011043,"Wyoming",130,3939,0.033003300330033003300330033003300330033
2011,102021050,"Lake Munmorah - Mannering Park",124,3183,0.0389569588438579956016336789192585611059
2011,102021052,"Summerland Point - Gwandalan",60,1753,0.0342270393610952652595550484883057615516
2011,103011058,"Bathurst",313,8912,0.0351211849192100538599640933572710951526
2016,101031013,"Bombala",95,940,0.1010638297872340425531914893617021276596
2016,101041026,"Moruya - Tuross Head",165,2504,0.0658945686900958466453674121405750798722
2016,102011041,"Wamberal - Forresters Beach",323,4067,0.0794197196951069584460290140152446520777
2016,102021055,"Tuggerah - Kangy Angy",126,2159,0.0583603520148216767021769337656322371468
2016,103041076,"Blayney",297,2845,0.104393673110720562390158172231985940246
2016,103041077,"Orange",258,6759,0.0381713271193963604083444296493564136707
2016,103041079,"Orange Region",605,4917,0.1230425055928411633109619686800894854586
2016,105011096,"Walgett - Lightning Ridge",275,1964,0.1400203665987780040733197556008146639511
2016,105021097,"Broken Hill",159,5967,0.0266465560583207642031171442936148818502
2016,106021118,"Thornton - Millers Forest",179,4454,0.0401885945217781769196228109564436461608
2016,106041129,"Scone Region",393,3209,0.1224680585852290433156746650046743533811
2016,107011545,"Berkeley - Lake Heights - Cringila",98,4347,0.0225442834138486312399355877616747181965
2016,107041146,"Figtree - Keiraville",355,8126,0.0436869308392813192222495692837804577898
2016,108011151,"Bulahdelah - Stroud",195,1637,0.1191203420891875381795968234575442883323
2016,109011172,"Albury - East",191,6624,0.0288345410628019323671497584541062801932
2016,109031180,"Corowa",77,1873,0.0411105178857447944474105712760277629471
2016,109031182,"Deniliquin",85,2741,0.0310105800802626778547975191535935789858
2016,110031195,"Moree",101,2995,0.0337228714524207011686143572621035058431
2016,110031198,"Narrabri Region",300,1871,0.1603420630678781400320684126135756280064
2016,110041202,"Tamworth - East",325,8206,0.0396051669510114550329027540823787472581
2016,111031228,"Merewether - The Junction",343,6391,0.0536692223439211391018619934282584884995
2016,112011241,"Evans Head",105,1645,0.0638297872340425531914893617021276595745
2016,112031250,"Kingscliff - Fingal Head",484,4870,0.0993839835728952772073921971252566735113
2016,112031251,"Murwillumbah",153,2827,0.0541209762999646268128758401131941987973
2016,112031253,"Pottsville",425,4892,0.0868765331152902698282910874897792313982
2016,113031264,"Gundagai",149,1414,0.1053748231966053748231966053748231966054
2016,113031265,"Junee",243,2035,0.1194103194103194103194103194103194103194
2016,114011273,"Callala Bay - Currarong",56,1085,0.0516129032258064516129032258064516129032
2016,114021289,"Southern Highlands",382,2545,0.1500982318271119842829076620825147347741
2016,115011290,"Baulkham Hills (East)",458,10257,0.0446524324851321049039680218387442722043
2016,126021499,"Hunters Hill - Woolwich",362,4027,0.0898932207598708716165880307921529674696
2016,126021590,"Putney",130,1892,0.0687103594080338266384778012684989429175
2016,127021511,"Cabramatta - Lansvale",137,7971,0.0171873039769163216660393927988959979927
2016,128011603,"Caringbah South",377,5317,0.0709046454767726161369193154034229828851
2016,197979799,"Migratory - Offshore - Shipping (NSW)",3,43,0.0697674418604651162790697674418604651163
2016,115021298,"Galston - Laughtondale",290,2307,0.1257043779800606848721283051582141309059
2016,115041302,"Rouse Hill - Beaumont Hills",675,10853,0.0621947848521146226849718971712890445038
2016,116031313,"Bidwill - Hebersham - Emerton",85,5222,0.0162772883952508617387973956338567598621
2016,116031318,"Prospect Reservoir",0,15,0
2016,117021328,"Sydenham - Tempe - St Peters",174,4155,0.0418772563176895306859205776173285198556
2016,117031331,"Glebe - Forest Lodge",514,9739,0.0527774925557038710339870623267275901017
2016,117031335,"Redfern - Chippendale",428,10727,0.0398993194742239209471427239675584972499
2016,118011347,"Woollahra",351,3686,0.0952251763429191535539880629408572978839
2016,119011357,"Greenacre - Mount Lewis",289,8077,0.0357806116132227312120836944410053237588
2016,119011359,"Panania - Milperra - Picnic Point",405,11104,0.036473342939481268011527377521613832853
2016,119021367,"Roselands",152,5220,0.0291187739463601532567049808429118773946
2016,119031370,"Narwee - Beverly Hills",162,5459,0.0296757647920864627221102766074372595714
2016,120021389,"Lilyfield - Rozelle",461,7074,0.0651682216567712750918857789086796720385
2016,122011418,"Balgowlah - Clontarf - Seaforth",869,8900,0.0976404494382022471910112359550561797753
2016,122021420,"Avalon - Palm Beach",791,5575,0.1418834080717488789237668161434977578475
2016,122031425,"Cromer",198,3328,0.0594951923076923076923076923076923076923
2016,122031426,"Dee Why - North Curl Curl",589,12845,0.0458544180615025301673803036200856364344
2016,122031428,"Frenchs Forest - Belrose",845,10939,0.0772465490447024408081177438522716884542
2016,123021440,"Ingleburn - Denham Court",250,8259,0.0302700084756023731686644872260564232958
2016,123021443,"Minto - St Andrews",190,8039,0.0236347804453290210225152382137081726583
2016,123021444,"Rosemeadow - Glen Alpine",248,8296,0.0298939247830279652844744455159112825458
2016,124011454,"Springwood - Winmalee",514,9377,0.0548149728058014290284739255625466567132
2016,124031461,"Jamisontown - South Penrith",215,7351,0.0292477213984491905863147871037954019861
2016,124031462,"Kingswood - Werrington",190,8090,0.0234857849196538936959208899876390605686
2016,124051469,"Erskine Park",81,3382,0.0239503252513305736250739207569485511532
2016,125011582,"Auburn - Central",121,5769,0.0209741723002253423470272144219102097417
2016,125011585,"Berala",70,3398,0.0206003531489111241907004120070629782225
2016,125031480,"Fairfield - East",105,4469,0.0234951890803311702841799060192436786753
2021,104021085,"Coffs Harbour - South",437,3962,0.1102978293791014639071176173649671882887
2021,104021087,"Dorrigo",301,1141,0.2638036809815950920245398773006134969325
2021,104021090,"Urunga",228,1660,0.1373493975903614457831325301204819277108
2021,105011092,"Bourke - Brewarrina",169,1238,0.1365105008077544426494345718901453957997
2021,105011095,"Nyngan - Warren",264,1888,0.1398305084745762711864406779661016949153
2021,105011096,"Walgett - Lightning Ridge",242,1585,0.1526813880126182965299684542586750788644
2021,105021098,"Far West",255,771,0.330739299610894941634241245136186770428
2021,105031100,"Dubbo - East",360,4571,0.078757383504703565959308685189236490921
2021,105031105,"Narromine",357,2484,0.1437198067632850241545893719806763285024
2021,106011107,"Branxton - Greta - Pokolbin",1097,5473,0.2004385163530056641695596564955234788964
2021,106011108,"Cessnock",900,7023,0.1281503630926954293037163605296881674498
2021,106011112,"Singleton",854,6986,0.1222444889779559118236472945891783567134
2021,106021614,"East Maitland - Metford",1499,7137,0.2100322264256690486198682919994395404231
2021,106021617,"Tenambit - East Maitland",858,3767,0.2277674542075922484735864082824528802761
2021,106031120,"Lemon Tree Passage - Tanilba Bay",369,2038,0.181059862610402355250245338567222767419
2021,108011153,"Forster-Tuncurry Surrounds",450,2213,0.2033438770899231812019882512426570266606
2021,108051171,"Wingham",107,1761,0.0607609312890403180011357183418512208972
2021,109011173,"Albury - North",347,4234,0.0819555975436939064714218233349078885215
2021,101021007,"Braidwood",411,1801,0.2282065519156024430871737923375902276513
2021,101021012,"Queanbeyan West - Jerrabomberra",710,6624,0.1071859903381642512077294685990338164251
2021,101021611,"Queanbeyan Surrounds",1238,8063,0.153540865682748356691057918888751085204
2021,102011036,"Niagara Park - Lisarow",1128,3381,0.3336291038154392191659272404614019520852
2021,102011038,"Saratoga - Davistown",957,2780,0.3442446043165467625899280575539568345324
2021,102021046,"Budgewoi - Buff Point - Halekulani",692,3106,0.2227945911139729555698647778493238892466
2021,103021068,"Parkes Surrounds",282,1233,0.2287104622871046228710462287104622871046
2021,103021069,"West Wyalong",380,2288,0.1660839160839160839160839160839160839161
2021,117031639,"Chippendale",2160,3701,0.5836260470143204539313699000270197243988
2021,118011650,"Double Bay - Darling Point",3204,4855,0.6599382080329557157569515962924819773429
2021,119011358,"Padstow",2891,6081,0.4754152277585923367867127117250452228252
2021,119011657,"Panania (North) - Milperra",1837,4049,0.4536922696962212892072116571993084712275
2021,119021574,"Wiley Park",654,2513,0.2602467170712296060485475527258257063271
2021,120031576,"Strathfield South",720,1520,0.4736842105263157894736842105263157894737
2021,120031676,"Ashfield - North",2552,5414,0.4713705208718138160325083117842630217953
2021,120031678,"Burwood (NSW)",2550,6445,0.3956555469356089992242048099301784328937
2021,121011401,"St Leonards - Naremburn",4489,6657,0.674327775274147513895147964548595463422
2021,109021178,"Wentworth - Buronga",272,2490,0.1092369477911646586345381526104417670683
2021,109031181,"Corowa Surrounds",375,2742,0.1367614879649890590809628008752735229759
2021,109031184,"Moama",271,2609,0.1038712150249137600613261786124952088923
2021,110031195,"Moree",192,2961,0.0648429584599797365754812563323201621074
2021,111031222,"Adamstown - Kotara",2316,7296,0.3174342105263157894736842105263157894737
2021,111031235,"Wickham - Carrington - Tighes Hill",1516,4615,0.3284940411700975081256771397616468039003
2021,112011240,"Byron Bay",1408,4608,0.3055555555555555555555555555555555555556
2021,112031251,"Murwillumbah",374,3305,0.113161875945537065052950075642965204236
2021,112031551,"Terranora - North Tumbulgum",258,1424,0.1811797752808988764044943820224719101124
2021,113021262,"Tumut Surrounds",318,1964,0.1619144602851323828920570264765784114053
2021,113031271,"Wagga Wagga Surrounds",1229,8187,0.1501160376206180530108708928789544399658
2021,115011290,"Baulkham Hills - East",5556,10383,0.5351054608494654724068188384859867090436
2021,115011558,"Cherrybrook",4910,8235,0.5962355798421372191863995142683667273831
2021,116011306,"Doonside - Woodcroft",2887,8720,0.3310779816513761467889908256880733944954
2021,116021630,"Riverstone",2198,5419,0.4056098911238235836870271267761579627237
2021,116021633,"Stanhope Gardens - Parklea",2769,5118,0.5410316529894490035169988276670574443142
2021,116031313,"Bidwill - Hebersham - Emerton",778,4418,0.1760977818017202354006337709370755998189
2021,121031407,"Gordon - Killara",5725,9380,0.6103411513859275053304904051172707889126
2021,121041413,"Cremorne - Cammeray",6302,9577,0.6580348752218857679857993108489088441057
2021,122011418,"Balgowlah - Clontarf - Seaforth",5672,9044,0.6271561256081379920389208314904909332154
2021,123011699,"Elderslie - Narellan",1960,5864,0.334242837653478854024556616643929058663
2021,123011702,"Spring Farm",1316,4270,0.3081967213114754098360655737704918032787
2021,123021703,"Denham Court - Bardia",2361,5662,0.4169904627340162486753797244789826916284
2021,123021706,"Macquarie Fields",1107,4102,0.2698683568990736226231106777181862506095
2021,124011450,"Blaxland - Warrimoo - Lapstone",3800,7902,0.480890913692736016198430777018476335105
2021,124011453,"Lawson - Hazelbrook - Linden",1895,4595,0.4124047878128400435255712731229597388466
2021,124031464,"Penrith",2332,7011,0.3326201683069462273570104122093852517473
2021,124041467,"Windsor - Bligh Park",1620,6335,0.2557221783741120757695343330702446724546
2021,124051580,"Colyton - Oxley Park",1084,4319,0.2509840240796480666821023385042833989349
2021,125011582,"Auburn - Central",1096,5289,0.2072225373416524862923047835129514085839
2021,125021478,"Oatlands - Dundas Valley",3191,6755,0.4723908216136195410806809770540340488527
2021,125031479,"Chester Hill - Sefton",1616,4994,0.3235883059671605927112535042050460552663
2021,125031713,"Greystanes - South",2227,5380,0.4139405204460966542750929368029739776952
2021,127011593,"Cecil Hills",952,2532,0.3759873617693522906793048973143759873618
2021,127011595,"Hinchinbrook",1361,4279,0.3180649684505725636831035288618836176677
2021,127031730,"Edmondson Park",2011,4775,0.4211518324607329842931937172774869109948
2021,127031731,"Liverpool - East",1541,5352,0.2879297458893871449925261584454409566517
2021,128011529,"Gymea - Grays Point",3679,8064,0.4562251984126984126984126984126984126984
2021,128011605,"Lilli Pilli - Port Hacking - Dolans Bay",688,1510,0.4556291390728476821192052980132450331126
2011,101011003,"Yass",137,2644,0.0518154311649016641452344931921331316188
2011,101021007,"Braidwood",212,1347,0.1573867854491462509279881217520415738679
2011,101031015,"Cooma Region",217,1391,0.1560028756290438533429187634795111430625
2011,101041027,"Narooma - Bermagui",256,2414,0.1060480530240265120132560066280033140017
2011,103011061,"Oberon",182,1757,0.1035856573705179282868525896414342629482
2016,101021009,"Queanbeyan",94,5076,0.0185185185185185185185185185185185185185
2016,101021012,"Queanbeyan West - Jerrabomberra",172,6448,0.026674937965260545905707196029776674938
2016,102011033,"Kariong",129,2814,0.0458422174840085287846481876332622601279
2016,102011038,"Saratoga - Davistown",177,2849,0.0621270621270621270621270621270621270621
2016,102011043,"Wyoming",171,4113,0.0415754923413566739606126914660831509847
2016,102021054,"Toukley - Norah Head",144,2990,0.0481605351170568561872909698996655518395
2016,103021065,"Forbes",381,3760,0.1013297872340425531914893617021276595745
2016,103031071,"Lithgow Region",230,2855,0.0805604203152364273204903677758318739054
2016,103041078,"Orange - North",324,8319,0.0389469888207717273710782545979084024522
2016,104021090,"Urunga",109,1513,0.07204230006609385327164573694646397885
2016,106011108,"Cessnock",207,6623,0.0312547184055563943832100256681262267854
2016,106021114,"Maitland",95,2601,0.0365244136870434448289119569396386005383
2016,106031119,"Anna Bay",110,2081,0.0528592023065833733781835655934646804421
2016,106031122,"Raymond Terrace",116,4678,0.0247969217614365113296280461735784523301
2016,106031124,"Tea Gardens - Hawks Nest",91,1203,0.0756442227763923524522028262676641729011
2016,107031136,"Albion Park - Macquarie Pass",198,6083,0.0325497287522603978300180831826401446655
2016,107041144,"Balgownie - Fairy Meadow",295,7909,0.0372992793020609432292325199140220002529
2016,108011154,"Tuncurry",64,1387,0.0461427541456380677721701514059120403749
2016,108021156,"Kempsey Region",307,2922,0.105065023956194387405886379192334017796
2016,108041163,"Port Macquarie - East",556,10287,0.0540487994556236026052299018178283270147
2016,108041164,"Port Macquarie - West",272,5418,0.0502030269472129937246216315983757844223
2016,110021192,"Inverell Region - East",336,1636,0.2053789731051344743276283618581907090465
2016,111031230,"Newcastle Port - Kooragang",0,5,0
2016,112011237,"Ballina Region",695,6474,0.1073524868705591597157862218103181958604
2016,112021247,"Kyogle",318,2330,0.1364806866952789699570815450643776824034
2016,113011258,"Leeton",183,3850,0.0475324675324675324675324675324675324675
2016,113031268,"Wagga Wagga - North",65,1943,0.0334534225424601132269686052496139989707
2016,114021285,"Hill Top - Colo Vale",119,2613,0.0455415231534634519709146574818216609261
2016,114021288,"Robertson - Fitzroy Falls",233,1410,0.1652482269503546099290780141843971631206
2016,125041491,"Northmead",271,9072,0.0298721340388007054673721340388007054674
2016,125041588,"Pendle Hill - Girraween",149,5008,0.0297523961661341853035143769968051118211
2016,127021517,"Greenfield Park - Prairiewood",66,2887,0.0228611014894354000692760651195012123311
2016,127031599,"Lurnea - Cartwright",79,3129,0.0252476829658037711728986896772131671461
2016,128011531,"Sylvania - Taren Point",386,6423,0.0600965281021329596761637863926514089989
2016,115011559,"Kellyville",623,11166,0.0557943757836288733655740641232312376858
2016,115021297,"Dural - Kenthurst - Wisemans Ferry",1091,9671,0.112811498293868265949746665287974356323
2016,116021563,"Quakers Hill",362,10859,0.0333364029837001565521687079841606041072
2016,116031316,"Lethbridge Park - Tregear",130,6456,0.0201363073110285006195786864931846344486
2016,117031329,"Darlinghurst",340,6707,0.0506933055017146265096168182495899806173
2016,118011339,"Bondi - Tamarama - Bronte",638,9615,0.0663546541861674466978679147165886635465
2016,118021350,"Malabar - La Perouse - Chifley",423,9280,0.0455818965517241379310344827586206896552
2016,118021565,"Kingsford",234,5794,0.0403866068346565412495685191577493959268
2016,118021566,"Maroubra - North",258,4403,0.0585964115375880081762434703611174199409
2016,119021366,"Punchbowl",172,6674,0.0257716511836979322744980521426430925981
2016,119031368,"Hurstville",259,9637,0.0268755836878696689841236899450036318356
2016,119031373,"Riverwood",96,3939,0.0243716679360243716679360243716679360244
2016,119041376,"Bexley",341,11122,0.0306599532458190972846610321884553137925
2016,120021387,"Balmain",669,7675,0.0871661237785016286644951140065146579805
2016,120031391,"Burwood - Croydon",412,10312,0.0399534522885958107059736229635376260667
2016,120031393,"Croydon Park - Enfield",302,7563,0.0399312442152584953060954647626603199788
2016,121011399,"Chatswood (West) - Lane Cove North",556,10430,0.0533077660594439117929050814956855225312
2016,122031429,"Freshwater - Brookvale",675,10724,0.0629429317418873554643789630734800447594
2016,123031445,"Bargo",123,2409,0.0510585305105853051058530510585305105853
2016,123031447,"Picton - Tahmoor - Buxton",341,6862,0.0496939667735354124162051879918391139609
2016,124031465,"Warragamba - Silverdale",141,2484,0.0567632850241545893719806763285024154589
2016,125011584,"Auburn - South",64,2719,0.0235380654652445752114748069143067304156
2016,125021476,"Carlingford",563,11380,0.0494727592267135325131810193321616871705
2016,125031479,"Chester Hill - Sefton",144,5931,0.0242792109256449165402124430955993930197
2021,104011082,"Maclean - Yamba - Iluka",727,5373,0.1353061604317885724920900800297785222408
2021,105011094,"Coonamble",201,1363,0.1474688187820983125458547322083639031548
2021,105031102,"Dubbo - West",323,4163,0.0775882776843622387701177035791496516935
2021,106021114,"Maitland",704,3478,0.2024151811385853939045428407130534790109
2021,106021616,"Rutherford (South) - Telarah",418,3001,0.1392869043652115961346217927357547484172
2021,106031121,"Nelson Bay Peninsula",1651,6759,0.2442669033880751590471963308181683681018
2021,106031122,"Raymond Terrace",710,4963,0.1430586338907918597622405802941769091275
2021,106031125,"Williamtown - Medowie - Karuah",1360,5719,0.2378038118552194439587340444133589788425
2021,106041126,"Muswellbrook",410,4518,0.090748118636564851704293935369632580788
2021,107041145,"Corrimal - Tarrawanna - Bellambi",1806,5890,0.3066213921901528013582342954159592529711
2021,107041148,"Thirroul - Austinmer - Coalcliff",2421,4922,0.4918732222673709874034945144250304754165
2021,107041150,"Woonona - Bulli - Russell Vale",3126,8056,0.3880337636544190665342601787487586891758
2021,108021160,"South West Rocks",221,1614,0.1369268897149938042131350681536555142503
2021,108051169,"Taree",424,6434,0.0658999067454149829033260801989431147031
2021,108051170,"Taree Surrounds",799,4169,0.1916526745022787239146078196210122331494
2021,101041027,"Narooma - Bermagui",505,2970,0.17003367003367003367003367003367003367
2021,101061542,"Yass Surrounds",1314,6150,0.2136585365853658536585365853658536585366
2021,101061543,"Young",347,4087,0.0849033520919990212870075850256912160509
