"SA2_RES_CODE","SA2_RES_NAME_STD","WFH_RATE_2011","WFH_RATE_2016","WFH_RATE_2021","WFH_PP_CHANGE_11_16","WFH_PP_CHANGE_16_21"
118011649,"Bellevue Hill",,,0.6058814836707551352150140387173045662775,,
120031681,"Strathfield - West",,,0.4468192104601458385717877797334674377672,,
121021579,"Wahroonga (West) - Waitara",,,0.5673387096774193548387096774193548387097,,
102021046,"Budgewoi - Buff Point - Halekulani",0.0327360441075120606478290833907649896623,0.0357372826786864133934320669671603348358,0.2227945911139729555698647778493238892466,0.0030012385711743527456029835763953451735,0.1870573084352865421764327108821635544108
103031074,"Mudgee Region - West",,0.1418099802650126867775585001409641950944,,,
106021115,"Maitland - East",,0.0361789003893267495964295888329693286488,,,
116011561,"Blacktown (West)",,0.0237344149016073306294126483400931350458,,,
120031391,"Burwood - Croydon",,0.0399534522885958107059736229635376260667,,,
125031483,"Guildford - South Granville",,0.0336076817558299039780521262002743484225,0.2988759091910954375137756226581441481155,,0.265268227435265533535723496457869799693
127021514,"Edensor Park",,0.0304608174954438948190575370997136162458,0.3344583192710091123860951738103273709079,,0.3039975017755652175670376367106137546621
197979799,"Migratory - Offshore - Shipping (NSW)",,0.0697674418604651162790697674418604651163,,,
108041165,"Port Macquarie Region",,0.1429980276134122287968441814595660749507,,,
110021190,"Glen Innes",,0.1264570823030731190392087601554221123278,0.1650066401062416998671978751660026560425,,0.0385495578031685808279891150105805437147
102021056,"Warnervale - Wadalba",0.0463591135232926277702397105382180009046,0.046617300572197913160552002692696061932,0.2573375262054507337526205450733752620545,0.0002581870489052853903122921544780610274,0.2107202256332528205920685423806792001225
108041165,"Port Macquarie Surrounds",,,0.2098591549295774647887323943661971830986,,
110011189,"Walcha",,0.2373393801965230536659108087679516250945,0.3155864197530864197530864197530864197531,,0.0782470395565633660871756109851347946586
116011561,"Blacktown - West",,,0.3041279164627182248327622776961984010442,,
119031667,"Penshurst",,,0.3822990311599895260539408222047656454569,,
125021478,"Oatlands - Dundas Valley",,0.0502444323737099402498642042368278109723,0.4723908216136195410806809770540340488527,,0.4221463892399096008308167728172062378804
111011214,"Warners Bay - Boolaroo",,0.0466889880952380952380952380952380952381,0.2689159846333723066644396191748789042926,,0.2222269965381342114263443810796408090545
116011307,"Lalor Park - Kings Langley",,0.0363534151597488990911646210062775227209,0.4373032244056019976115514059276951471067,,0.4009498092458530985203867849214176243858
114011283,"Ulladulla Region",,0.1251564455569461827284105131414267834793,,,
117011325,"Sydney Airport",,0,0.3,,0.3
107031142,"Shellharbour - Oak Flats",,0.0326340326340326340326340326340326340326,0.2112313240597630087583719732096857290057,,0.1785972914257303747257379405756530949731
110021191,"Inverell",,0.053343350864012021036814425244177310293,0.0822299651567944250871080139372822299652,,0.0288866142927824040502935886931049196722
119011571,"Bankstown - North",,0.0245017370634485280672883525324556591699,0.3041425198540459326035629963511483150891,,0.2796407827905974045362746438186926559192
123011700,"Harrington Park",,,0.372144288577154308617234468937875751503,,
106011109,"Cessnock Region",,0.092507914175167077031304959549771368273,,,
115041301,"Pitt Town - McGraths Hill",,0.0757635858786195953986513288377627925426,0.3270377733598409542743538767395626242545,,0.2512741874812213588757025479017998317119
121021578,"Hornsby - West",,0.0560547710740265297389816003423192126658,0.5337958818263205013428827215756490599821,,0.4777411107522939716039011212333298473163
110011187,"Armidale Region - North",,0.1907824222936763129689174705251875669882,,,
101051540,"Goulburn Surrounds",,,0.2051727130706474570387085575420933865648,,
103011060,"Bathurst Surrounds",,,0.2053045186640471512770137524557956777996,,
108021159,"Nambucca Heads Surrounds",,,0.1877884274050408235711750088746893858715,,
117021637,"Marrickville - South",,,0.5532362216549031386094008109325724583271,,
120031676,"Ashfield - North",,,0.4713705208718138160325083117842630217953,,
127011593,"Cecil Hills",,0.0357941834451901565995525727069351230425,0.3759873617693522906793048973143759873618,,0.3401931783241621340797523246074408643193
119021364,"Kingsgrove (North) - Earlwood",,0.041384267816800164304785376874101458205,,,
120011385,"Drummoyne - Rodd Point",,0.0599703568578269296545433815984494356402,0.5765049678550555230859146697837521917008,,0.5165346109972285934313712881853027560606
127021516,"Fairfield - West",,0.021569293478260869565217391304347826087,0.2644896193771626297577854671280276816609,,0.2429203258989017601925680758236798555739
128011606,"Woolaware - Burraneer",,0.0676156583629893238434163701067615658363,,,
114021288,"Robertson - Fitzroy Falls",,0.1652482269503546099290780141843971631206,0.3499384993849938499384993849938499384994,,0.1846902724346392400094213708094527753788
122031695,"Dee Why - North",,,0.355804436786560413525737669610165841051,,
124051469,"Erskine Park",,0.0239503252513305736250739207569485511532,0.3089373680506685432793807178043631245602,,0.284987042799337969654306797047414573407
111031222,"Adamstown - Kotara",,0.0395227442207307979120059656972408650261,0.3174342105263157894736842105263157894737,,0.2779114663055849915616782448290749244476
116021632,"Schofields - East",,,0.5273412947831552482715273412947831552483,,
101041024,"Eurobodalla Hinterland",0.1195462478184991273996509598603839441536,0.1178861788617886178861788617886178861789,0.1655172413793103448275862068965517241379,-0.0016600689567105095134720980717660579747,0.047631062517521726941407345107933837959
102021048,"Gorokan - Kanwal - Charmhaven",0.0312781954887218045112781954887218045113,0.0358378303583783035837830358378303583783,0.1941226335122916077988132240745973438825,0.004559634869656499072504840349108553867,0.1582848031539133042150301882367669855042
106021114,"Maitland",,0.0365244136870434448289119569396386005383,0.2024151811385853939045428407130534790109,,0.1658907674515419490756308837734148784726
119011572,"Bankstown - South",,0.0233545647558386411889596602972399150743,0.2839405658457154488092814980663545695095,,0.2605860010898768076203218377691146544352
127011592,"Badgerys Creek",,0,0,,0
108041620,"Port Macquarie - South",,,0.158125,,
107031137,"Albion Park Rail",,0.0281140179617336977743069113627489262007,0.1557747636662556514591039868475133579942,,0.1276607457045219536847970754847644317935
119021573,"Lakemba",,0.0250334416204853812344735333460729982801,0.2542849833717063187515988743924277308775,,0.2292515417512209375171253410463547325974
121011401,"St Leonards - Naremburn",,0.0529391543485733929185287040220006875215,0.674327775274147513895147964548595463422,,0.6213886209255741209766192605265947759005
123021438,"Claymore - Eagle Vale - Raby",,0.0254119285216987700162450684613599443026,0.287802780564712627203669198796044145048,,0.2623908520430138571874241303346842007454
125011584,"Auburn - South",,0.0235380654652445752114748069143067304156,0.3010854176498348277489381783860311467673,,0.2775473521845902525374633714717244163517
124031460,"Glenmore Park - Regentville",,0.0352456661239344890336174695910353414424,0.3512144702842377260981912144702842377261,,0.3159688041603032370645737448792488962837
127031523,"Chipping Norton - Moorebank",,0.0341890891137990619600098741051592199457,0.4281809484761514281809484761514281809485,,0.3939918593623523662209386020462689610028
128011602,"Caringbah",,0.0301349602514327971898687372897023479386,0.3795839210155148095909732016925246826516,,0.349448960764082012401104464402822334713
101041021,"Broulee - Tomakin",0.0726256983240223463687150837988826815642,0.0665434380776340110905730129390018484288,0.1573795180722891566265060240963855421687,-0.0060822602463883352781420708598808331354,0.0908360799946551455359330111573836937399
102011040,"Umina - Booker Bay - Patonga",0.0498497678229991805517618137121005189839,0.0615308274407641731795062647314229003846,0.3584676930537034792096011637774275669778,0.0116810596177649926277444510193223814007,0.2969368656129393060300948990460046665932
102011038,"Saratoga - Davistown",0.0664349169563538045577443028196214754732,0.0621270621270621270621270621270621270621,0.3442446043165467625899280575539568345324,-0.0043078548292916774956172406925593484111,0.2821175421894846355278009954268947074703
102021049,"Jilliby - Yarramalong",0.1083202511773940345368916797488226059655,0.1141868512110726643598615916955017301038,0.3320158102766798418972332015810276679842,0.0058666000336786298229699119466791241383,0.2178289590656071775373716098855259378804
110041203,"Tamworth - North",,0.0364975724091746191193705005859701992299,0.1401625517558656647753412053366048152124,,0.1036649793466910456559707047506346159825
116031313,"Bidwill - Hebersham - Emerton",,0.0162772883952508617387973956338567598621,0.1760977818017202354006337709370755998189,,0.1598204934064693736618363753032188399568
122011418,"Balgowlah - Clontarf - Seaforth",,0.0976404494382022471910112359550561797753,0.6271561256081379920389208314904909332154,,0.5295156761699357448479095955354347534401
125011585,"Berala",,0.0206003531489111241907004120070629782225,0.3165384615384615384615384615384615384615,,0.295938108389550414270838049531398560239
126021590,"Putney",,0.0687103594080338266384778012684989429175,0.5034852546916890080428954423592493297587,,0.4347748952836551814044176410907503868412
105031099,"Coonabarabran",,0.1605667060212514757969303423848878394333,0.1984703632887189292543021032504780114723,,0.037903657267467453457371760865590172039
106011112,"Singleton",,0.0275325452641029477779440371090827472692,0.1222444889779559118236472945891783567134,,0.0947119437138529640457032574800956094442
103031074,"Mudgee Surrounds - West",,,0.1622453813358597820937944102321174798674,,
107031141,"Shellharbour - Flinders",,0.0413107407926060775801708444195490827615,0.2880181428751417412120448532191004157742,,0.2467074020825356636318740087995513330127
114011281,"Tomerong - Wandandian - Woollamia",,0.0755265068990559186637618010167029774873,0.1423819028609447771124417831004657351963,,0.066855395961888858448679982083762757709
120031679,"Croydon",,,0.4990933816863100634632819582955575702629,,
124041467,"Windsor - Bligh Park",,0.0342238267148014440433212996389891696751,0.2557221783741120757695343330702446724546,,0.2214983516593106317262130334312555027795
104011080,"Grafton",,0.0400421496311907270811380400421496311907,0.0805158043717565654977197672590029878912,,0.0404736547405658384165817272168533567005
109011175,"Albury Region",,0.1319742489270386266094420600858369098712,,,
121011400,"Lane Cove - Greenwich",,0.069745146600623152512582887273308300711,,,
127021510,"Bossley Park - Abbotsbury",,0.0295222758990874932903918411164787976382,0.359474804826117814052519517388218594748,,0.3299525289270303207621276762717397971098
127021512,"Cabramatta West - Mount Pritchard",,0.0265901981230448383733055265901981230448,0.2496416137620315379889412246569731722302,,0.2230514156389866996156356980667750491854
101031015,"Cooma Region",0.1560028756290438533429187634795111430625,0.1716524216524216524216524216524216524217,,0.0156495460233777990787336581729105093592,
106021614,"East Maitland - Metford",,,0.2100322264256690486198682919994395404231,,
110031197,"Narrabri",,0.0487540628385698808234019501625135427952,0.0866086956521739130434782608695652173913,,0.0378546328136040322200763107070516745961
122031692,"Belrose",,,0.5202211230724469013674716322374163514693,,
126021723,"Eastwood",,,0.4900662251655629139072847682119205298013,,
101041017,"Batemans Bay",0.0570515746234596074851665905979005020539,0.0491877256317689530685920577617328519856,0.0980172091283202394313505424616535727647,-0.0078638489916906544165745328361676500683,0.0488294834965512863627584846999207207791
114011279,"St Georges Basin - Erowal Bay",,0.0437770425044540595571392211758717230848,0.1057136742991654183607960624866252942435,,0.0619366317947113588036568413107535711587
118011343,"Double Bay - Bellevue Hill",,0.0882476655169512913266593757886767056448,,,
118011347,"Woollahra",,0.0952251763429191535539880629408572978839,0.6635220125786163522012578616352201257862,,0.5682968362356971986472697986943628279023
120031395,"Haberfield - Summer Hill",,0.0561414392059553349875930521091811414392,0.604578726055131599439339666718579660489,,0.5484372868491762644517466146093985190498
125011586,"Lidcombe",,0.0281035884333991406340726977122285448845,0.3457635717909690512430238457635717909691,,0.3176599833575699106089511480513432460846
127011595,"Hinchinbrook",,0.0260598988720342279268767016725009723843,0.3180649684505725636831035288618836176677,,0.2920050695785383357562268271893826452834
119031372,"Peakhurst - Lugarno",,0.0481376899287347048541078391824660481377,0.489924771628156904889844169801182160129,,0.4417870816994222000357363306187161119913
120021675,"Leichhardt",,,0.6244490837392716307121317559730920900023,,
121011683,"Castle Cove - Northbridge",,,0.6513712134791181215271554041943000537731,,
127031601,"Warwick Farm",,0.0216400911161731207289293849658314350797,0.2398843930635838150289017341040462427746,,0.2182443019474106942999723491382148076949
112031253,"Pottsville",,0.0868765331152902698282910874897792313982,0.1883239171374764595103578154425612052731,,0.1014473840221861896820667279527819738749
116031317,"Mount Druitt - Whalan",,0.021568896826487154828960021981041351834,0.2428021555042340261739799846035411855273,,0.2212332586777468713450199626224998336933
124031461,"Jamisontown - South Penrith",,0.0292477213984491905863147871037954019861,0.2975581225325339961982746015499342009066,,0.2683104011340848056119598144461387989205
107021135,"Illawarra Catchment Reserve",,0,,,
105031106,"Wellington",,0.1004691164972634870992963252541047693511,0.1311711711711711711711711711711711711712,,0.0307020546739076840718748459170664018201
111031233,"Wallsend - Elermore Vale",,0.030978934324659231722428748451053283767,0.2275801603206412825651302605210420841683,,0.1966012259959820508427015120699888004013
111031223,"Beresfield - Hexham",,0.0255855855855855855855855855855855855856,0.1202783300198807157057654075546719681909,,0.0946927444342951301201798219690863826053
117031638,"Camperdown - Darlington",,,0.6008958566629339305711086226203807390817,,
101011006,"Young Region",0.1928804940065383218307301126044315292408,,,,
121031407,"Gordon - Killara",,0.0851400180668473351400180668473351400181,0.6103411513859275053304904051172707889126,,0.5252011333190801701904723382699356488945
127031731,"Liverpool - East",,,0.2879297458893871449925261584454409566517,,
119031369,"Mortdale - Penshurst",,0.0346017618744891472164199436926709653982,,,
121031410,"St Ives",,0.0931215722120658135283363802559414990859,0.6087154916723705224731918777093315080995,,0.5155939194603047089448554974533900090136
125011473,"Homebush Bay - Silverwater",,0.0343927893738140417457305502846299810247,,,
125031480,"Fairfield - East",,0.0234951890803311702841799060192436786753,0.2683408577878103837471783295711060948081,,0.2448456687074792134629984235518624161328
103021067,"Parkes (NSW)",,0.0456786919283675058396055022060731897223,0.0857871551124507303501043357291908184558,,0.0401084631840832245104988335231176287335
109031185,"Tocumwal - Finley - Jerilderie",,0.1180658558291308217146247404331059032928,0.1329952099182868413637644406875176105945,,0.0149293540891560196491397002544117073017
112031550,"Banora Point",,0.0503098796937659496901203062340503098797,0.1269044031474970701490038506613092248451,,0.0765945234537311204588835444272589149654
125031714,"Merrylands - Holroyd",,,0.3417872594360733999701626137550350589288,,
127021515,"Fairfield",,0.0183815761673357278681597295584196070146,0.2689732142857142857142857142857142857143,,0.2505916381183785578461259847272946786997
111031231,"Shortland - Jesmond",,0.0332588038010061486864169927333705980995,0.1710555930677470177807787530947557956336,,0.1377967892667408690943617603613851975341
115041302,"Rouse Hill - Beaumont Hills",,0.0621947848521146226849718971712890445038,,,
120021388,"Leichhardt - Annandale",,0.0634619758889984077640457957388733035105,,,
122031427,"Forestville - Killarney Heights",,0.0808080808080808080808080808080808080808,0.5677121771217712177121771217712177121771,,0.4869040963136904096313690409631369040963
103031073,"Mudgee Region - East",,0.1323210412147505422993492407809110629067,,,
103021068,"Parkes Surrounds",,,0.2287104622871046228710462287104622871046,,
112021249,"Lismore Surrounds",,,0.2378125,,
119011657,"Panania (North) - Milperra",,,0.4536922696962212892072116571993084712275,,
121011687,"Willoughby",,,0.6205913786961168507303170644816530103313,,
102021054,"Toukley - Norah Head",0.0401785714285714285714285714285714285714,0.0481605351170568561872909698996655518395,0.2390516957523872242344418834376028975963,0.0079819636884854276158623984710941232681,0.1908911606353303680471509135379373457568
101041025,"Merimbula - Tura Beach",0.0866566716641679160419790104947526236882,0.075320970042796005706134094151212553495,0.1427893738140417457305502846299810246679,-0.0113357016213719103358449163435400701932,0.0674684037712457400244161904787684711729
106031125,"Williamtown - Medowie - Karuah",,0.0497988891017046542807891208580731660601,0.2378038118552194439587340444133589788425,,0.1880049227535147896779449235552858127824
112031254,"Tweed Heads",,0.0564263322884012539184952978056426332288,0.1455853861057293108220315527262662607252,,0.0891590538173280569035362549206236274964
115011296,"West Pennant Hills",,0.0810856089797285977550678505612330373597,0.5766528553413799315438659700954782921996,,0.4955672463616513337887981195342452548399
115011555,"Castle Hill - North",,0.0785108735716918540361223737559896793218,0.5290616941083118428883158103550882761357,,0.4505508205366199888521934365990985968139
122031429,"Freshwater - Brookvale",,0.0629429317418873554643789630734800447594,0.5302274993202211547176651862594036073597,,0.4672845675783337992532862231859235626003
109011172,"Albury - East",,0.0288345410628019323671497584541062801932,0.1094656300135752190546711094656300135752,,0.080631088950773286687521351011523733382
113031263,"Cootamundra",,0.0745019920318725099601593625498007968127,0.1030847325263568918391253416634127294026,,0.0285827404944843818789659791136119325899
104021090,"Urunga",,0.07204230006609385327164573694646397885,0.1373493975903614457831325301204819277108,,0.0653070975242675925114867931740179488608
111011212,"Swansea - Caves Beach",,0.0525272547076313181367690782953419226957,0.2811486799444187123668364983788791106994,,0.2286214252367873942300674200835371880037
111011213,"Valentine - Eleebana",,0.0603781256352917259605610896523683675544,0.3209329221279876638396299151888974556669,,0.2605547964926959378790688255365290881125
115011558,"Cherrybrook",,0.0633462851760273166136818556458259743318,0.5962355798421372191863995142683667273831,,0.5328892946661099025727176586225407530513
117021327,"Petersham - Stanmore",,0.0450842436585817441214589890760970190705,0.6155757286192068800764452938365981844243,,0.5704914849606251359549863047605011653538
117031336,"Surry Hills",,0.0494511238891792995295347621536853110298,0.6319314812781376962775886680575381574613,,0.5824803573889583967480539059038528464315
119021659,"Campsie - North",,,0.322048364153627311522048364153627311522,,
119041670,"Bexley - South",,,0.35856,,
123021441,"Leumeah - Minto Heights",,0.0247272727272727272727272727272727272727,0.2979256080114449213161659513590844062947,,0.273198335284172194043438678631811679022
128021534,"Illawong - Alfords Point",,0.0522232734153263954588457899716177861873,0.4520697167755991285403050108932461873638,,0.3998464433602727330814592209216284011765
101011002,"Goulburn Region",0.1510611735330836454431960049937578027466,,,,
101041023,"Eden",0.0458452722063037249283667621776504297994,0.0401647785787847579814624098867147270855,0.0812854442344045368620037807183364839319,-0.0056804936275189669469043522909357027139,0.0411206656556197788805413708316217568464
115031299,"Bilpin - Colo - St Albans",,0.1109004739336492890995260663507109004739,0.3263254113345521023765996343692870201097,,0.2154249374009028132770735680185761196358
118011344,"Dover Heights",,0.0808709175738724727838258164852255054432,0.5686588047171696981810913451928842694383,,0.4877878871432972253972655287076587639951
119011358,"Padstow",,0.0350318471337579617834394904458598726115,0.4754152277585923367867127117250452228252,,0.4403833806248343750032732212791853502137
119041377,"Kingsgrove (South) - Bardwell Park",,0.041555470834921845215402211208539839878,0.4629895427516916136969448431412753742055,,0.4214340719167697684815426319327355343275
108011154,"Tuncurry",,0.0461427541456380677721701514059120403749,0.0942472460220318237454100367197062423501,,0.0481044918763937559732398853137942019752
117011320,"Banksmeadow",,0.4166666666666666666666666666666666666667,0.4672131147540983606557377049180327868852,,0.0505464480874316939890710382513661202185
106021615,"Rutherford (North) - Aberglasslyn",,,0.1780325014509576320371445153801508995937,,
108031161,"Lord Howe Island",,0.0558659217877094972067039106145251396648,0.1458333333333333333333333333333333333333,,0.0899674115456238361266294227188081936685
109021177,"Hay",,0.0954861111111111111111111111111111111111,0.1186299081035923141186299081035923141186,,0.0231437969924812030075187969924812030075
107011546,"Port Kembla - Warrawong",,0.022031366691560866318147871545929798357,0.2079455977093772369362920544022906227631,,0.1859142310178163706181441828563608244061
113031266,"Temora",,0.1267605633802816901408450704225352112676,0.129488158899923605805958747135217723453,,0.0027275955196419156651136767126825121854
113031270,"Wagga Wagga - West",,0.0293709069259773764635840444532645366144,0.0773502578341927806426021420071400238001,,0.0479793509082154041790180975538754871857
123011698,"Currans Hill",,,0.2600719424460431654676258992805755395683,,
127021509,"Bonnyrigg Heights - Bonnyrigg",,0.026220458858030015525271692254614455753,0.2842629069044163383786025295459257723409,,0.2580424480463863228533308372913113165879
104021086,"Coramba - Nana Glen - Bucca",,0.0942028985507246376811594202898550724638,0.1499696417729204614450516089860352155434,,0.0557667432221958237638921886961801430796
119041380,"Monterey - Brighton-le-Sands - Kyeemagh",,0.0363726955655206776283009466865969108122,0.374003337659929538290376413869831262748,,0.3376306420944088606620754671832343519358
102011033,"Kariong",0.0455386893743058126619770455386893743058,0.0458422174840085287846481876332622601279,0.3027065527065527065527065527065527065527,0.0003035281097027161226711420945728858221,0.2568643352225441777680583650732904464248
107041548,"Wollongong - East",,0.0376248216833095577746077032810271041369,0.3537604456824512534818941504178272980501,,0.3161356239991416957072864471368001939132
108011151,"Bulahdelah - Stroud",,0.1191203420891875381795968234575442883323,0.2143260011280315848843767625493513818387,,0.0952056590388440467047799390918070935064
110041200,"Gunnedah Surrounds",,,0.1939426142401700318809776833156216790648,,
117031640,"Newtown (NSW)",,,0.6235181415399353370853789965273619925757,,
118021652,"Malabar - La Perouse",,,0.4619436397155649196734263892546747432183,,
119021660,"Campsie - South",,,0.2893890675241157556270096463022508038585,,
120021389,"Lilyfield - Rozelle",,0.0651682216567712750918857789086796720385,0.6612950483445648989159097568121886903018,,0.5961268266877936238240239779035090182633
119041382,"Sans Souci - Ramsgate",,0.0450250959551225273103041039267788603484,0.4018065721850179099828687120386232674038,,0.3567814762298953826725646081118444070554
121041417,"North Sydney - Lavender Bay",,0.0697790330619704269812261172952317660741,0.6771461383864484639678438128050531151306,,0.6073671053244780369866176955098213490565
124051580,"Colyton - Oxley Park",,0.0207688908528501988510826336721166593018,0.2509840240796480666821023385042833989349,,0.2302151332267978678310197048321667396331
103041077,"Orange",,0.0381713271193963604083444296493564136707,0.1086040505640886230800598069865434280277,,0.070432723444692262671715377337187014357
104021088,"Korora - Emerald Beach",,0.0823824102421374895630392429724464236014,0.1635334088335220838052095130237825594564,,0.081150998591384594242170270051336135855
110011188,"Armidale Region - South",,0.1257166257166257166257166257166257166257,,,
114011274,"Culburra Beach",,0.0718523401450230718523401450230718523401,0.1727379553466509988249118683901292596945,,0.1008856152016279269725717233670574073544
116011303,"Blacktown (East) - Kings Park",,0.0202939118264520643806857942617214835549,0.3136770608212411238036430997221364618709,,0.293383148994789059422957305460414978316
118011341,"Bondi Junction - Waverly",,0.0634060254632547586033026597756208244044,0.5934376102552040456309537810184640715042,,0.5300315847919492870276511212428432470998
104021084,"Coffs Harbour - North",,0.0515514693810540141191922508619274339189,0.1017153174842010231718326813120674089678,,0.0501638481031470090526404304501399750489
108021156,"Kempsey Region",,0.105065023956194387405886379192334017796,,,
128021537,"Royal National Park",,0,0.3636363636363636363636363636363636363636,,0.3636363636363636363636363636363636363636
108011152,"Forster",,0.0516227958088423204702274469716330181446,0.1120903954802259887005649717514124293785,,0.0604675996713836682303375247797794112339
113011257,"Griffith Surrounds",,,0.1316719986529718807880114497390133019027,,
111011206,"Belmont - Bennetts Green",,0.0426525998492840994724943481537302185381,0.2259903522876772401695658529454758076305,,0.1833377524383931406970715047917455890924
111021220,"Wangi Wangi - Rathmines",,0.0484261501210653753026634382566585956416,0.2322108345534407027818448023426061493411,,0.1837846844323753274791813640859475536995
117031643,"Rosebery - Beaconsfield",,,0.5472993136377200835571471202626081766637,,
117011321,"Botany",,0.0314014343865090133746850164760612521807,0.4062602425434283841363487381186496230744,,0.3748588081569193707616637216425883708937
125011587,"Regents Park",,0.028509951586874663797740720817643894567,0.2955465587044534412955465587044534412955,,0.2670366071175787774978058378868095467285
126021722,"Denistone",,,0.5268630849220103986135181975736568457539,,
107041145,"Corrimal - Tarrawanna - Bellambi",,0.0378071833648393194706994328922495274102,0.3066213921901528013582342954159592529711,,0.2688142088253134818875348625237097255609
115011556,"Castle Hill - South",,0.063678160919540229885057471264367816092,0.5463193657984144960362400906002265005663,,0.4826412048788742661511826193358586844743
128021533,"Heathcote - Waterfall",,0.0373765867418899858956276445698166431594,0.3886683507758931793576326236015878744136,,0.3512917640340031934620049790317712312542
101061541,"Yass",,0.0519429024583663758921490880253766851705,0.1254379817799579537491240364400840925018,,0.0734950793215915778569749484147074073313
104021085,"Coffs Harbour - South",,0.0586920067076579094466182224706539966462,0.1102978293791014639071176173649671882887,,0.0516058226714435544604993948943131916425
104021089,"Sawtell - Boambee",,0.0489917637034933257597273501846066458393,0.118608876200363353231248377887360498313,,0.0696171124968700274715210277027538524737
109031182,"Deniliquin",,0.0310105800802626778547975191535935789858,0.0653594771241830065359477124183006535948,,0.034348897043920328681150193264707074609
121011682,"Artarmon",,,0.6209658960860608834973678187228198672465,,
122031425,"Cromer",,0.0594951923076923076923076923076923076923,0.4368057640348243770639447613329330531372,,0.3773105717271320693716370690252407454449
122031697,"Narrabeen - Wheeler Heights",,,0.4392132245239589872358233940154844109646,,
119031370,"Narwee - Beverly Hills",,0.0296757647920864627221102766074372595714,0.4412577012959422137242404928829403016784,,0.411581936503855751002130216275503042107
118011650,"Double Bay - Darling Point",,,0.6599382080329557157569515962924819773429,,
123021705,"Ingleburn",,,0.3288734720845721836802114304592005285761,,
127031522,"Casula",,0.0286332611952721824538038954553021474946,0.3526203000194817845314630820183128774596,,0.323987038824209602077659186563010729965
116021312,"Riverstone - Marsden Park",,0.0465266142544142286377110452377883747906,,,
119041376,"Bexley",,0.0306599532458190972846610321884553137925,,,
106011111,"Kurri Kurri - Abermain",,0.0251382604323780794369029663147310206134,0.1303066827373777956341234766305075666265,,0.1051684223049997161972205103157765460131
112031551,"Terranora - North Tumbulgum",,,0.1811797752808988764044943820224719101124,,
117031645,"Sydney (South) - Haymarket",,,0.3815442146942366915970083589969203695557,,
118021654,"South Coogee",,,0.5484184914841849148418491484184914841849,,
119031664,"Hurstville - Central",,,0.3230800990916597853014037985136251032205,,
125031713,"Greystanes - South",,,0.4139405204460966542750929368029739776952,,
117031332,"Newtown - Camperdown - Darlington",,0.0478337281271490792389394055169251929396,,,
106021618,"Thornton - Millers Forest",,,0.2220980583880430227685430926106998184104,,
108041619,"Port Macquarie - East",,,0.1570850202429149797570850202429149797571,,
119021662,"Earlwood",,,0.5658156245222443051521174132395658156245,,
125031715,"Pemulwuy - Greystanes (North)",,,0.4836004932182490752157829839704069050555,,
114011276,"Huskisson - Vincentia",,0.0840861709520500347463516330785267546908,0.1908226077224398433128147733631785114717,,0.1067364367703898085664631402846517567809
116021563,"Quakers Hill",,0.0333364029837001565521687079841606041072,0.4511249763660427301947438079031953110229,,0.4177885733823425736425750999190347069157
117031338,"Waterloo - Beaconsfield",,0.0355465278659388091913164910498920908975,,,
119031374,"South Hurstville - Blakehurst",,0.0407944698666147405315938078083925615812,0.4081528921419131849140998271830842736607,,0.3673584222752984443825060193746917120795
124031463,"Mulgoa - Luddenham - Orchard Hills",,0.069834254143646408839779005524861878453,0.355833956619296933433059087509349289454,,0.285999702475650524593280081984487411001
110041204,"Tamworth - West",,0.0273892773892773892773892773892773892774,0.0654407787993510005408328826392644672796,,0.0380515014100736112634436052499870780022
127021521,"Wetherill Park Industrial",,0,0.4705882352941176470588235294117647058824,,0.4705882352941176470588235294117647058824
111031230,"Newcastle Port - Kooragang",,0,0,,0
107031136,"Albion Park - Macquarie Pass",,0.0325497287522603978300180831826401446655,0.222698860154430690035543571516117171222,,0.1901491314021702922055254883334770265565
112031251,"Murwillumbah",,0.0541209762999646268128758401131941987973,0.113161875945537065052950075642965204236,,0.0590408996455724382400742355297710054387
111021217,"Edgeworth - Cameron Park",,0.0277824549587472638491328506482572823708,0.1998853703969050007164350193437455222811,,0.1721029154381577368673021686954882399103
113031267,"Wagga Wagga - East",,0.0368967452300785634118967452300785634119,0.0901902975073706781023854194585901902975,,0.0532935522772921146904886742285116268856
117031333,"Potts Point - Woolloomooloo",,0.0503177505005658570558022111952642117176,0.6137991952105211502600844047502208263814,,0.5634814447099552932042821935549566146638
117031644,"Sydney (North) - Millers Point",,,0.606651376146788990825688073394495412844,,
125031487,"Yennora Industrial",,0,0,,0
123031445,"Bargo",,0.0510585305105853051058530510585305105853,0.2279381012128816394813885403596821413634,,0.1768795707022963343755354893011516307781
102011042,"Woy Woy - Blackwall",0.0513487931850449597728348319924278277331,0.0498812351543942992874109263657957244656,0.3545723962743437764606265876375952582557,-0.0014675580306506604854239056266321032675,0.3046911611199494771732156612717995337901
107041148,"Thirroul - Austinmer - Coalcliff",,0.0808928937128814253532664345689125537579,0.4918732222673709874034945144250304754165,,0.4109803285544895620502280798561179216586
111031227,"Mayfield - Warabrook",,0.0390267798824297844546048334421946440235,0.2886676875957120980091883614088820826953,,0.2496409077132823135545835279666874386718
122031426,"Dee Why - North Curl Curl",,0.0458544180615025301673803036200856364344,,,
122031431,"Narrabeen - Collaroy",,0.0647450878559681468016965290400761706916,,,
